"Date","Price","Open","High","Low","Vol.","Change %"
"05-01-2020","6,056.50","5,928.60","6,076.45","5,808.80","71.92B","1.61%"
"29-12-2019","5,960.75","5,774.90","5,992.65","5,772.10","78.59B","3.53%"
"22-12-2019","5,757.25","5,687.50","5,762.75","5,671.15","48.71B","1.13%"
"15-12-2019","5,693.05","5,672.20","5,722.40","5,642.45","77.42B","0.72%"
"08-12-2019","5,652.20","5,700.30","5,706.80","5,554.45","70.35B","-0.79%"
"01-12-2019","5,697.00","5,820.65","5,824.75","5,681.00","79.94B","-2.03%"
"24-11-2019","5,814.85","5,721.30","5,824.30","5,705.35","77.49B","1.99%"
"17-11-2019","5,701.65","5,696.55","5,749.65","5,682.30","79.71B","0.47%"
"10-11-2019","5,675.25","5,756.50","5,762.65","5,656.65","59.78B","-1.18%"
"03-11-2019","5,743.10","5,826.90","5,852.85","5,726.55","75.96B","-0.80%"
"27-10-2019","5,789.40","5,669.60","5,805.80","5,652.20","65.80B","3.40%"
"20-10-2019","5,598.85","5,583.10","5,676.45","5,572.65","58.92B","0.56%"
"13-10-2019","5,567.55","5,409.65","5,575.25","5,393.05","69.66B","3.13%"
"06-10-2019","5,398.60","5,428.80","5,437.25","5,325.55","48.74B","-0.34%"
"29-09-2019","5,416.85","5,691.75","5,696.75","5,399.95","51.34B","-4.69%"
"22-09-2019","5,683.60","5,746.40","5,870.25","5,672.40","93.64B","0.71%"
"15-09-2019","5,643.55","5,581.45","5,683.70","5,402.85","90.60B","0.44%"
"08-09-2019","5,618.70","5,433.30","5,631.60","5,422.90","62.30B","3.20%"
"01-09-2019","5,444.50","5,408.50","5,451.05","5,310.90","45.70B","-0.03%"
"25-08-2019","5,445.95","5,355.80","5,500.05","5,231.85","68.78B","3.86%"
"18-08-2019","5,243.35","5,474.70","5,510.25","5,114.60","59.11B","-4.07%"
"11-08-2019","5,465.75","5,521.70","5,526.65","5,391.90","38.27B","-0.64%"
"04-08-2019","5,501.15","5,390.50","5,531.35","5,267.70","64.51B","1.17%"
"28-07-2019","5,437.60","5,701.90","5,712.20","5,364.75","67.39B","-4.74%"
"21-07-2019","5,708.05","5,830.70","5,834.05","5,665.10","72.80B","-2.50%"
"14-07-2019","5,854.65","6,091.50","6,096.00","5,843.60","77.96B","-3.65%"
"07-07-2019","6,076.50","6,171.75","6,174.40","6,008.30","73.31B","-2.00%"
"30-06-2019","6,200.40","6,228.30","6,309.05","6,188.05","74.60B","0.00%"
"23-06-2019","6,200.15","6,146.20","6,262.50","6,097.95","115.87B","0.88%"
"16-06-2019","6,146.15","6,304.10","6,306.20","5,994.00","117.66B","-2.41%"
"09-06-2019","6,298.10","6,468.30","6,485.10","6,284.90","106.97B","-2.08%"
"02-06-2019","6,431.75","6,550.65","6,623.35","6,370.50","116.21B","-1.78%"
"26-05-2019","6,548.35","6,570.00","6,687.35","6,507.60","147.77B","-0.01%"
"19-05-2019","6,548.70","6,315.95","6,552.70","6,262.80","149.76B","6.73%"
