"Date","Price","Open","High","Low","Vol.","Change %"
"08-03-2015","8,673.90","8,889.05","8,889.05","8,659.20","1.32B","-2.91%"
"01-03-2015","8,933.60","8,937.75","9,105.40","8,846.00","1.18B","1.10%"
"22-02-2015","8,836.35","8,855.05","8,862.65","8,657.30","1.35B","0.11%"
"15-02-2015","8,826.35","8,827.30","8,890.80","8,775.80","1.01B","0.30%"
"08-02-2015","8,800.20","8,563.40","8,814.65","8,447.80","1.33B","1.88%"
"01-02-2015","8,637.75","8,791.40","8,838.70","8,624.05","1.45B","-1.79%"
"25-01-2015","8,794.95","8,844.65","8,969.65","8,762.70","1.32B","-0.19%"
"18-01-2015","8,811.65","8,545.20","8,834.15","8,534.40","1.27B","3.52%"
"11-01-2015","8,512.00","8,295.95","8,525.05","8,247.40","1.19B","2.69%"
"04-01-2015","8,288.95","8,411.75","8,453.35","8,070.00","1.12B","-1.32%"
"28-12-2014","8,399.90","8,203.65","8,416.45","8,203.65","678.66M","2.58%"
"21-12-2014","8,188.45","8,229.55","8,340.90","8,134.85","880.85M","-0.19%"
"14-12-2014","8,203.95","8,141.05","8,247.10","7,907.95","1.34B","0.02%"
"07-12-2014","8,202.65","8,518.25","8,525.00","8,195.75","1.15B","-3.69%"
