Strategy,Date,Price,Amount Invested,Units,Current Value,Running Total Investment,Running Corpus Value,Index,Year
SIP,2011-11-27,5050.15,10000,1.9801392037860264,3194.558577467996,110000,33077.18804218757,Nifty,2011
SIP,2011-12-25,4624.3,10000,2.162489457863893,3488.7442423718185,120000,36565.932284559385,Nifty,2011
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,20000,6004.12559008782,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,30000,8735.107070942342,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,40000,11466.088551796864,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,50000,14197.070032651383,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,60000,16928.051513505903,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,70000,19659.032994360423,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,80000,22390.014475214943,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,90000,25120.995956069466,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,100000,27851.977436923986,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,110000,30582.95891777851,Nifty,2012
DEC_FILL,2012-12-02,5907.4,10000,1.6927920912753496,2730.9814808545216,120000,33313.94039863303,Nifty,2012
DIP,2012-05-06,4928.9,10000,2.028850250563006,3273.144109233298,10000,3273.144109233298,Nifty,2012
SIP,2012-01-29,5325.85,10000,1.8776345559863683,3029.187829172808,10000,3029.187829172808,Nifty,2012
SIP,2012-02-26,5359.35,10000,1.8658979167249758,3010.2531090524035,20000,6039.440938225211,Nifty,2012
SIP,2012-03-25,5295.55,10000,1.8883779777360237,3046.520191481527,30000,9085.961129706739,Nifty,2012
SIP,2012-04-29,5086.85,10000,1.9658531311125744,3171.5108564239163,40000,12257.471986130655,Nifty,2012
SIP,2012-05-27,4841.6,10000,2.065432914738929,3332.162921348314,50000,15589.634907478969,Nifty,2012
SIP,2012-06-24,5278.9,10000,1.8943340468658245,3056.1291178086344,60000,18645.7640252876,Nifty,2012
SIP,2012-07-29,5215.7,10000,1.9172881875874763,3093.1610330348753,70000,21738.92505832248,Nifty,2012
SIP,2012-08-26,5258.5,10000,1.9016829894456595,3067.9851668726824,80000,24806.91022519516,Nifty,2012
SIP,2012-09-30,5746.95,10000,1.740053419639983,2807.2281819051846,90000,27614.138407100345,Nifty,2012
SIP,2012-10-28,5697.7,10000,1.755094160801727,2831.493409621426,100000,30445.63181672177,Nifty,2012
SIP,2012-11-25,5879.85,10000,1.7007236579164433,2743.777477316598,110000,33189.40929403837,Nifty,2012
SIP,2012-12-30,6016.15,10000,1.6621925982563601,2681.6153187669856,120000,35871.024612805355,Nifty,2012
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,40000,10969.506740422565,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,50000,13546.704459235965,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,60000,16123.902178049366,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,70000,18701.09989686277,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,80000,21278.29761567617,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,90000,23855.49533448957,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,100000,26432.69305330297,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,110000,29009.89077211637,Nifty,2013
DEC_FILL,2013-12-01,6259.9,10000,1.5974696081407052,2577.1977188133997,120000,31587.08849092977,Nifty,2013
DIP,2013-03-17,5651.35,10000,1.7694887062383322,2854.7161297743014,30000,8392.309021609164,Nifty,2013
DIP,2013-05-19,5983.55,10000,1.6712486734463654,2696.2254848710213,20000,5537.592891834864,Nifty,2013
DIP,2013-07-28,5677.9,10000,1.7612145335423308,2841.3674069638423,10000,2841.3674069638423,Nifty,2013
SIP,2013-01-27,5998.9,10000,1.6669722782510128,2689.326376502359,10000,2689.326376502359,Nifty,2013
SIP,2013-02-24,5719.7,10000,1.7483434445862547,2820.6024791510044,20000,5509.928855653364,Nifty,2013
SIP,2013-03-31,5553.25,10000,1.8007473101337055,2905.145635438707,30000,8415.07449109207,Nifty,2013
SIP,2013-04-28,5944.0,10000,1.6823687752355316,2714.165545087483,40000,11129.240036179553,Nifty,2013
SIP,2013-05-26,5985.95,10000,1.670578604899807,2695.144463284859,50000,13824.384499464413,Nifty,2013
SIP,2013-06-30,5867.9,10000,1.7041871879207213,2749.3651902724996,60000,16573.749689736913,Nifty,2013
SIP,2013-07-28,5677.9,10000,1.7612145335423308,2841.3674069638423,70000,19415.117096700757,Nifty,2013
SIP,2013-08-25,5471.8,10000,1.8275521766146423,2948.3899265324026,80000,22363.507023233156,Nifty,2013
SIP,2013-09-29,5907.3,10000,1.6928207472110777,2731.0277114756313,90000,25094.53473470879,Nifty,2013
SIP,2013-10-27,6307.2,10000,1.5854895991882294,2557.8703703703704,100000,27652.405105079164,Nifty,2013
SIP,2013-11-24,6176.1,10000,1.619144767733683,2612.1662537847506,110000,30264.571358863912,Nifty,2013
SIP,2013-12-29,6211.15,10000,1.6100078085378715,2597.425597514148,120000,32861.99695637806,Nifty,2013
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,30000,6086.06373510798,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,40000,8047.737352889866,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,50000,10009.410970671752,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,60000,11971.084588453637,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,70000,13932.758206235523,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,80000,15894.431824017409,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,90000,17856.105441799293,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,100000,19817.77905958118,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,110000,21779.452677363064,Nifty,2014
DEC_FILL,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,120000,23741.12629514495,Nifty,2014
DIP,2014-07-06,7459.6,10000,1.3405544533218938,2162.7164995442113,20000,4124.390117326096,Nifty,2014
DIP,2014-12-07,8224.1,10000,1.21593852214832,1961.6736177818848,10000,1961.6736177818848,Nifty,2014
SIP,2014-01-26,6089.5,10000,1.6421709499958945,2649.3143936283764,10000,2649.3143936283764,Nifty,2014
SIP,2014-02-23,6276.95,10000,1.5931304216219662,2570.197309202718,20000,5219.511702831094,Nifty,2014
