"Date","Price","Open","High","Low","Vol.","Change %"
"15-09-2024","49,244.05","48,434.27","49,351.16","47,916.01","47.38B","1.52%"
"08-09-2024","48,504.84","49,269.41","49,337.63","48,408.41","45.30B","-1.14%"
"01-09-2024","49,065.36","48,568.81","49,186.33","48,416.87","59.99B","1.54%"
"25-08-2024","48,321.92","47,666.17","48,780.27","47,502.87","83.12B","1.96%"
"18-08-2024","47,393.93","46,926.16","47,421.73","46,382.57","54.08B","0.43%"
"11-08-2024","47,192.27","45,858.62","47,287.20","45,528.91","45.02B","-1.01%"
"04-08-2024","47,675.23","48,016.41","48,840.75","47,500.18","64.37B","-0.07%"
"28-07-2024","47,706.67","46,066.72","47,732.31","44,961.72","63.29B","3.13%"
"21-07-2024","46,260.03","47,715.57","48,175.21","46,191.67","73.99B","-2.63%"
"14-07-2024","47,508.26","47,621.24","47,858.24","46,440.87","59.72B","0.15%"
"07-07-2024","47,437.85","46,344.08","47,484.71","46,113.30","140.41B","2.77%"
"30-06-2024","46,158.35","45,855.36","46,396.86","45,521.23","75.08B","0.42%"
"23-06-2024","45,967.07","46,259.61","46,442.90","45,639.82","74.20B","-0.20%"
"16-06-2024","46,058.76","44,497.34","46,088.09","44,166.42","0.00K","4.41%"
"09-06-2024","44,111.44","44,462.29","44,560.97","39,112.44","","2.94%"
"02-06-2024","42,852.69","43,828.13","43,986.38","42,525.93","","-1.53%"
"26-05-2024","43,519.44","43,131.83","43,777.64","42,846.73","0.01K","1.10%"
"19-05-2024","43,047.52","41,019.38","43,115.54","40,236.67","0.00K","4.92%"
"12-05-2024","41,027.75","42,593.43","42,605.12","40,375.85","0.01K","-3.27%"
"05-05-2024","42,414.53","41,881.78","42,774.57","41,650.79","0.00K","1.99%"
"28-04-2024","41,587.77","40,369.16","41,628.75","40,218.73","","3.96%"
"21-04-2024","40,004.52","39,499.64","40,758.62","39,348.75","","-2.21%"
"14-04-2024","40,909.03","41,113.16","41,339.58","40,652.95","","0.19%"
"07-04-2024","40,830.54","39,643.22","40,973.14","39,632.27","141.90M","3.84%"
"31-03-2024","39,322.12","38,730.21","39,461.14","38,645.40","141.90B","1.34%"
"24-03-2024","38,801.23","38,334.86","38,845.18","37,308.18","","1.44%"
"17-03-2024","38,250.44","40,038.11","40,075.11","37,138.02","","-4.02%"
"10-03-2024","39,852.85","40,101.79","40,163.34","39,128.57","","-0.27%"
"03-03-2024","39,962.59","40,013.34","40,047.86","38,668.50","","0.07%"
"25-02-2024","39,934.21","40,203.81","40,219.02","39,130.42","698.50M","0.01%"
"18-02-2024","39,930.08","39,731.33","39,981.03","38,062.00","698.54B","0.91%"
"11-02-2024","39,569.57","39,143.72","40,282.49","38,840.76","","1.65%"
"04-02-2024","38,928.11","37,959.46","39,140.16","37,859.99","","3.13%"
"28-01-2024","37,746.29","38,640.12","38,647.36","36,861.72","","-1.65%"
"21-01-2024","38,380.98","38,091.90","38,544.70","36,651.07","121.20M","1.33%"
"14-01-2024","37,875.43","37,883.31","37,941.29","37,071.46","","0.45%"
"07-01-2024","37,706.55","37,020.08","37,892.11","36,576.85","","2.35%"
"31-12-2023","36,839.22","36,077.32","36,889.87","35,939.27","","2.67%"
"24-12-2023","35,882.68","36,252.27","36,483.16","34,544.61","","-0.87%"
"17-12-2023","36,198.35","35,416.72","36,421.02","35,277.40","","2.57%"
"10-12-2023","35,290.91","35,099.38","35,523.69","34,798.06","","2.04%"
"03-12-2023","34,586.76","33,710.00","34,631.35","33,577.37","","2.90%"
"26-11-2023","33,610.39","33,509.40","33,722.55","33,283.09","","0.69%"
"19-11-2023","33,380.58","32,788.48","33,423.33","32,635.27","","1.82%"
"12-11-2023","32,783.34","31,920.00","32,876.93","31,862.38","","3.30%"
"05-11-2023","31,735.86","31,233.10","31,772.38","30,852.90","","2.00%"
"29-10-2023","31,112.51","31,924.61","31,927.99","30,243.96","","-2.41%"
"22-10-2023","31,880.86","32,366.13","32,596.58","31,818.24","","-1.31%"
"15-10-2023","32,305.62","31,659.21","32,406.35","31,605.13","","0.71%"
"08-10-2023","32,077.66","32,383.24","32,416.28","31,698.91","","-0.81%"
"01-10-2023","32,340.71","31,991.32","32,468.91","31,767.07","","1.23%"
"24-09-2023","31,948.76","32,511.12","32,555.96","31,783.31","","-1.71%"
"17-09-2023","32,505.37","32,829.43","33,245.85","31,644.38","","-0.51%"
"10-09-2023","32,672.00","31,552.08","32,692.74","31,548.55","","3.93%"
"03-09-2023","31,435.62","30,763.67","31,461.26","30,761.92","","2.34%"
"27-08-2023","30,717.91","30,263.72","31,216.72","30,262.16","","1.50%"
"20-08-2023","30,265.32","30,351.63","30,537.16","29,906.19","","-0.54%"
"13-08-2023","30,429.56","30,176.11","30,588.69","30,154.22","","0.88%"
"06-08-2023","30,162.66","30,170.69","30,497.00","29,677.64","","0.01%"
"30-07-2023","30,159.82","29,559.97","30,178.22","29,557.59","","2.07%"
"23-07-2023","29,547.28","29,427.76","29,671.60","29,297.89","","0.52%"
"16-07-2023","29,393.00","29,054.30","29,420.55","28,818.38","","1.36%"
"09-07-2023","28,999.02","28,840.21","29,248.76","28,763.37","","0.77%"
"02-07-2023","28,776.20","27,949.17","28,791.86","27,911.73","","2.86%"
"25-06-2023","27,977.34","28,402.47","28,745.47","27,961.43","","-1.25%"
"18-06-2023","28,331.32","27,549.72","28,381.54","27,501.59","","2.95%"
"11-06-2023","27,518.19","27,352.93","27,847.61","27,289.46","","0.82%"
"04-06-2023","27,294.10","26,883.59","27,322.22","26,805.74","","1.83%"
"28-05-2023","26,803.15","26,098.28","26,827.74","26,097.91","","2.49%"
"21-05-2023","26,152.27","26,156.39","26,572.72","25,905.94","","-0.19%"
"14-05-2023","26,200.75","25,890.61","26,338.36","25,886.86","","1.35%"
"07-05-2023","25,851.86","25,559.64","26,045.62","25,555.41","","1.41%"
"30-04-2023","25,492.43","24,818.39","25,513.19","24,815.92","","2.61%"
"23-04-2023","24,844.97","24,660.89","25,052.45","24,624.16","","0.50%"
"16-04-2023","24,720.57","24,404.78","24,801.15","24,339.17","","1.52%"
"09-04-2023","24,351.06","24,142.69","24,373.11","24,054.26","","1.19%"
"02-04-2023","24,065.59","23,624.18","24,129.03","23,356.61","","1.83%"
"26-03-2023","23,633.56","24,028.25","24,144.00","23,578.75","","-1.98%"
"19-03-2023","24,112.01","24,529.45","24,676.91","23,735.52","","-2.06%"
"12-03-2023","24,617.91","24,649.79","25,040.69","24,419.40","","0.09%"
"05-03-2023","24,595.89","24,119.94","24,676.17","23,807.94","","1.73%"
"26-02-2023","24,178.73","24,711.69","24,763.55","24,040.11","","-2.05%"
"19-02-2023","24,685.27","24,876.47","24,936.66","24,386.35","","-0.82%"
"12-02-2023","24,890.44","24,414.31","24,931.96","24,402.34","","1.81%"
"05-02-2023","24,448.01","24,224.15","24,999.26","24,007.43","","0.45%"
"29-01-2023","24,338.84","25,044.40","25,169.17","24,046.20","","-2.66%"
"22-01-2023","25,005.19","25,205.98","25,307.36","24,904.88","","-0.66%"
"15-01-2023","25,170.97","25,294.67","25,429.29","25,013.70","","0.02%"
"08-01-2023","25,166.71","25,407.30","25,581.97","25,090.27","","-0.58%"
"01-01-2023","25,314.50","24,304.96","25,455.43","24,241.20","","3.63%"
"25-12-2022","24,426.79","25,730.28","26,030.45","24,384.57","","-5.10%"
"18-12-2022","25,739.21","26,045.52","26,440.81","25,677.93","","-1.37%"
"11-12-2022","26,095.56","26,380.92","26,397.89","25,883.87","","-0.86%"
"04-12-2022","26,321.65","25,588.71","26,341.74","25,583.90","","2.84%"
"27-11-2022","25,595.63","25,069.32","25,618.79","25,011.83","","1.83%"
"20-11-2022","25,134.92","25,425.52","25,583.24","24,989.38","","-1.30%"
"13-11-2022","25,465.20","25,700.72","25,916.15","25,320.70","","-0.71%"
"06-11-2022","25,647.07","25,116.82","25,741.54","25,116.82","","2.39%"
"30-10-2022","25,047.34","24,979.05","25,210.07","24,806.57","","0.98%"
"23-10-2022","24,805.15","24,606.56","25,194.20","24,458.06","","0.39%"
"16-10-2022","24,709.86","25,087.85","25,234.35","24,596.89","","-2.66%"
"09-10-2022","25,384.80","24,820.07","25,469.93","24,464.31","","2.14%"
"02-10-2022","24,853.94","25,027.99","25,049.56","24,278.63","","-1.65%"
"25-09-2022","25,271.41","25,538.60","26,104.51","25,231.94","","-1.12%"
"18-09-2022","25,558.21","26,004.89","26,430.89","25,390.73","","-1.46%"
"11-09-2022","25,937.22","25,487.45","26,079.04","25,487.45","","1.86%"
"04-09-2022","25,463.91","24,291.88","25,712.02","24,289.68","","1.37%"
"28-08-2022","25,119.00","24,893.56","25,278.05","24,297.84","","0.61%"
"21-08-2022","24,965.57","24,846.12","25,391.63","24,845.57","","0.81%"
"14-08-2022","24,765.05","24,507.28","24,822.12","24,441.82","","1.17%"
"07-08-2022","24,479.05","24,178.89","24,582.13","24,057.73","","1.78%"
"31-07-2022","24,050.90","23,678.04","24,121.50","23,293.10","","1.65%"
"24-07-2022","23,660.37","22,995.16","23,830.00","22,994.33","","3.53%"
"17-07-2022","22,854.62","22,642.54","22,869.14","22,522.75","","0.88%"
"10-07-2022","22,655.57","21,885.33","22,736.31","21,795.41","","3.64%"
"03-07-2022","21,858.93","22,011.53","22,088.97","21,502.58","","0.26%"
"26-06-2022","21,803.16","21,313.16","21,824.71","20,814.22","","2.38%"
"19-06-2022","21,295.93","22,171.86","22,205.08","21,104.35","","-5.31%"
"12-06-2022","22,490.32","22,769.39","22,769.39","22,358.14","","-1.25%"
"05-06-2022","22,774.98","22,744.65","23,310.40","22,727.03","","1.14%"
"29-05-2022","22,517.74","22,641.96","22,731.10","21,521.63","","0.05%"
"22-05-2022","22,506.85","21,983.02","22,948.79","21,773.55","","3.17%"
"15-05-2022","21,815.66","22,989.50","22,992.47","21,463.02","","-5.68%"
"08-05-2022","23,129.61","24,269.08","24,469.54","22,980.00","","-5.28%"
"01-05-2022","24,418.04","24,496.42","24,838.90","24,164.43","","-1.14%"
"24-04-2022","24,698.37","24,815.63","25,024.53","24,218.55","","-1.15%"
"17-04-2022","24,985.25","25,396.57","25,492.92","24,829.39","","-1.26%"
"10-04-2022","25,303.39","24,589.28","25,360.54","24,570.60","","3.52%"
"03-04-2022","24,443.59","23,835.07","24,457.27","23,502.99","","2.75%"
"27-03-2022","23,789.91","23,968.38","23,987.30","23,382.45","","-0.15%"
"20-03-2022","23,824.61","23,312.49","23,923.81","23,024.30","","2.21%"
"13-03-2022","23,309.95","22,300.75","23,426.50","21,843.95","","3.06%"
"06-03-2022","22,618.58","23,028.56","23,622.00","22,577.47","","-2.35%"
"27-02-2022","23,162.50","23,664.54","23,803.31","22,227.98","","-2.56%"
"20-02-2022","23,771.95","23,761.42","24,258.03","23,246.91","","-1.98%"
"13-02-2022","24,250.92","24,810.15","24,869.87","24,093.26","","-2.02%"
"06-02-2022","24,750.61","24,473.90","25,184.29","24,418.52","","2.33%"
"30-01-2022","24,186.73","24,932.56","24,943.05","23,490.48","","-3.07%"
"23-01-2022","24,951.67","26,149.43","26,281.49","24,806.38","","-4.35%"
"16-01-2022","26,085.24","25,578.95","26,120.52","25,548.13","","2.40%"
"09-01-2022","25,472.83","25,055.18","25,556.89","25,013.30","","2.01%"
"02-01-2022","24,970.08","24,317.85","24,992.72","24,077.34","","2.52%"
"26-12-2021","24,357.27","24,323.77","24,741.23","23,377.24","","-0.75%"
"19-12-2021","24,542.15","25,861.88","25,913.37","24,503.47","","-4.53%"
"12-12-2021","25,707.18","25,222.26","25,723.64","24,799.16","","2.08%"
"05-12-2021","25,182.91","24,632.47","25,397.66","24,093.47","","1.35%"
"28-11-2021","24,846.51","25,944.15","25,960.22","24,794.50","","-4.14%"
"21-11-2021","25,918.62","26,482.07","26,616.53","25,810.51","","-1.71%"
"14-11-2021","26,368.78","26,056.60","26,572.17","25,901.93","","1.45%"
"07-11-2021","25,992.28","25,439.87","26,052.68","25,317.18","","2.83%"
"31-10-2021","25,277.72","25,707.48","25,756.93","24,807.04","","-1.13%"
"24-10-2021","25,566.64","26,977.72","27,246.34","25,404.30","","-4.24%"
"17-10-2021","26,699.69","25,995.64","26,874.14","25,854.06","","3.34%"
"10-10-2021","25,837.34","25,338.69","25,956.09","25,326.63","","2.43%"
"03-10-2021","25,224.20","25,240.76","25,337.62","24,836.36","","0.12%"
"26-09-2021","25,194.84","24,912.69","25,650.37","24,322.52","","0.59%"
"19-09-2021","25,046.48","24,742.13","25,435.39","24,617.07","","1.38%"
"12-09-2021","24,705.29","24,515.42","24,715.42","24,217.07","","1.33%"
"05-09-2021","24,382.19","23,342.81","24,453.88","23,324.03","","4.85%"
"29-08-2021","23,255.39","22,798.70","23,290.99","22,339.10","","2.54%"
"22-08-2021","22,679.87","22,972.56","23,202.53","22,625.53","","-1.14%"
"15-08-2021","22,941.04","23,253.48","23,253.48","22,272.59","","-1.14%"
"08-08-2021","23,204.72","23,249.40","23,478.80","22,914.67","","0.51%"
"01-08-2021","23,087.22","23,079.72","23,203.10","22,540.14","","0.29%"
"25-07-2021","23,021.14","23,025.24","23,207.51","22,550.58","","-0.47%"
"18-07-2021","23,130.41","22,942.71","23,151.67","22,851.24","","1.39%"
"11-07-2021","22,813.67","22,599.26","22,889.62","22,538.09","","1.37%"
"04-07-2021","22,505.82","22,644.29","22,749.17","22,444.27","","-0.19%"
"27-06-2021","22,549.65","22,012.09","22,684.48","21,860.59","","1.40%"
"20-06-2021","22,238.21","22,809.39","22,970.56","21,714.41","","-3.01%"
"13-06-2021","22,927.83","22,676.36","23,045.01","22,454.78","","1.85%"
"06-06-2021","22,511.49","21,732.04","22,540.16","21,602.46","","3.92%"
"30-05-2021","21,661.83","21,612.73","21,844.75","21,518.63","","0.82%"
"23-05-2021","21,485.75","20,627.67","21,541.01","20,525.91","","4.77%"
"16-05-2021","20,507.79","20,726.57","21,030.61","20,403.08","","-0.49%"
"09-05-2021","20,608.61","20,197.99","20,755.09","20,064.38","","1.46%"
"02-05-2021","20,312.20","20,035.20","20,670.68","20,022.38","","1.80%"
"25-04-2021","19,953.19","19,729.15","20,132.43","19,423.05","","-1.01%"
"18-04-2021","20,157.36","20,419.84","20,421.24","19,524.53","","-2.91%"
"11-04-2021","20,762.17","20,511.83","20,895.06","20,013.96","","1.20%"
"04-04-2021","20,516.40","20,098.38","20,534.48","20,040.91","","2.73%"
"28-03-2021","19,970.37","20,084.60","20,512.05","19,494.64","","-0.37%"
"21-03-2021","20,044.50","20,667.09","20,679.26","19,232.94","","-2.59%"
"14-03-2021","20,577.21","20,734.44","20,860.35","20,371.55","","-0.05%"
"07-03-2021","20,587.80","20,164.46","21,085.51","20,066.25","","3.05%"
"28-02-2021","19,978.65","20,086.55","20,380.00","19,675.33","","-0.28%"
"21-02-2021","20,035.52","20,025.58","20,474.12","19,831.80","","0.63%"
"14-02-2021","19,911.03","19,553.72","19,964.67","19,553.35","","2.56%"
"07-02-2021","19,413.17","18,186.18","19,801.39","17,962.70","","7.36%"
"31-01-2021","18,082.23","18,963.39","19,000.23","18,016.13","","-3.62%"
"24-01-2021","18,761.87","18,967.20","19,334.36","18,353.93","","-0.75%"
"17-01-2021","18,904.14","19,238.20","19,363.61","18,744.39","","-1.23%"
"10-01-2021","19,138.72","18,290.30","19,161.20","18,183.09","","5.36%"
"03-01-2021","18,164.48","17,781.17","18,187.11","17,699.30","","2.76%"
"27-12-2020","17,676.70","17,778.41","17,832.39","16,581.88","","-0.70%"
"20-12-2020","17,801.18","17,540.64","18,017.56","17,518.06","","1.60%"
"13-12-2020","17,521.32","17,451.58","17,692.25","17,327.87","","0.76%"
"06-12-2020","17,389.02","17,049.40","17,492.60","16,968.45","","2.80%"
"29-11-2020","16,914.65","16,539.04","16,963.64","16,377.15","","2.91%"
"22-11-2020","16,436.50","16,026.61","16,509.53","16,008.50","","2.89%"
"15-11-2020","15,975.25","15,555.36","16,028.90","15,436.43","","3.70%"
"08-11-2020","15,404.76","14,968.38","15,466.02","14,884.73","","3.36%"
"01-11-2020","14,904.62","14,998.16","15,033.98","14,619.12","","-0.48%"
"25-10-2020","14,976.10","14,675.29","15,031.84","14,609.36","","2.43%"
"18-10-2020","14,621.31","14,831.94","14,836.26","14,448.89","","-0.98%"
"11-10-2020","14,765.55","14,896.91","14,926.01","14,745.50","","-0.32%"
"04-10-2020","14,813.25","14,478.96","14,863.06","14,463.20","","3.32%"
"27-09-2020","14,336.68","15,085.34","15,092.71","13,899.14","","-4.73%"
"20-09-2020","15,047.80","14,746.29","15,157.74","14,746.28","","2.65%"
"13-09-2020","14,659.62","14,859.17","14,924.16","14,256.86","","-1.06%"
"06-09-2020","14,817.06","15,327.02","15,379.16","14,594.54","","-2.76%"
"30-08-2020","15,238.14","15,048.10","15,305.60","14,993.39","","1.90%"
"23-08-2020","14,953.95","14,511.38","15,076.30","14,386.59","","3.61%"
"16-08-2020","14,433.58","14,395.07","14,683.49","14,281.62","","1.51%"
"09-08-2020","14,218.87","13,774.54","14,239.92","13,705.85","","3.34%"
"02-08-2020","13,759.11","13,715.84","13,851.91","13,544.44","","0.41%"
"26-07-2020","13,702.55","13,588.73","13,798.94","13,572.67","","1.27%"
"19-07-2020","13,530.75","13,529.66","13,546.18","13,119.53","","1.00%"
"12-07-2020","13,396.83","13,358.00","13,625.52","13,353.36","","0.81%"
"05-07-2020","13,288.70","13,228.43","13,333.25","12,980.47","","0.23%"
"28-06-2020","13,258.44","12,888.43","13,459.08","12,886.39","","3.55%"
"21-06-2020","12,803.84","12,639.91","12,844.49","12,317.35","","1.62%"
"14-06-2020","12,600.15","12,705.56","12,785.87","12,094.27","","0.37%"
"07-06-2020","12,554.16","11,987.49","12,572.43","11,969.65","","6.00%"
"31-05-2020","11,843.22","11,373.54","11,872.24","11,312.67","","5.09%"
"24-05-2020","11,270.02","11,579.91","11,579.91","11,047.44","","-2.00%"
"17-05-2020","11,500.32","11,513.35","11,769.40","11,255.04","","0.67%"
"10-05-2020","11,423.81","11,846.12","11,846.12","11,286.88","","-4.91%"
"03-05-2020","12,013.45","11,624.98","12,092.77","11,581.02","","4.79%"
"26-04-2020","11,464.20","11,970.42","11,972.39","11,316.57","","-3.04%"
"19-04-2020","11,824.07","11,476.45","11,951.02","11,157.48","","3.95%"
"12-04-2020","11,374.35","10,464.46","11,411.79","10,428.36","","11.31%"
"05-04-2020","10,219.05","10,491.60","10,649.61","10,190.41","","-3.03%"
"29-03-2020","10,537.86","10,749.18","11,050.41","9,555.24","","-5.42%"
"22-03-2020","11,141.38","12,478.92","12,478.92","10,303.26","","-11.85%"
"15-03-2020","12,638.74","14,099.75","14,099.75","11,248.83","","-11.17%"
"08-03-2020","14,227.49","14,755.45","14,938.01","13,964.82","","-2.55%"
"01-03-2020","14,600.02","15,697.56","15,697.56","14,495.48","","-6.97%"
"23-02-2020","15,694.41","15,703.89","15,792.49","15,287.76","","0.21%"
"16-02-2020","15,662.10","15,928.45","15,930.78","15,645.03","","-1.53%"
"09-02-2020","15,904.71","15,151.25","15,918.94","15,052.26","","5.19%"
"02-02-2020","15,119.65","15,815.76","15,918.27","15,065.50","","-4.44%"
"26-01-2020","15,822.54","15,763.34","15,860.86","15,525.51","","0.72%"
"19-01-2020","15,708.97","15,201.77","15,739.28","15,190.06","","3.63%"
"12-01-2020","15,158.92","15,104.67","15,237.84","14,696.26","","0.29%"
"05-01-2020","15,114.55","14,954.93","15,206.63","14,934.55","","1.24%"
"29-12-2019","14,929.22","14,845.27","14,942.07","14,776.68","","0.63%"
"22-12-2019","14,835.97","14,864.95","14,881.99","14,738.13","","0.04%"
"15-12-2019","14,830.40","14,721.75","14,836.11","14,493.41","","1.11%"
"08-12-2019","14,667.37","15,098.63","15,107.19","14,621.44","","-2.77%"
"01-12-2019","15,084.86","14,767.02","15,167.09","14,759.58","","2.35%"
"24-11-2019","14,738.67","14,819.65","14,921.78","14,662.79","","-0.23%"
"17-11-2019","14,772.99","14,765.94","14,855.65","14,577.09","102.00M","0.28%"
"10-11-2019","14,731.11","14,930.04","15,017.72","14,666.26","135.90M","-1.07%"
"03-11-2019","14,890.58","14,466.00","14,979.58","14,421.98","112.19M","3.83%"
"27-10-2019","14,341.76","14,461.05","14,521.18","14,272.00","110.50M","-0.54%"
"20-10-2019","14,420.25","13,821.94","14,441.02","13,793.46","153.17M","4.64%"
"13-10-2019","13,780.99","13,747.84","13,880.36","13,577.04","99.25M","0.49%"
"06-10-2019","13,713.79","14,291.49","14,294.58","13,688.79","117.92M","-3.87%"
"29-09-2019","14,265.99","14,277.24","14,643.53","14,189.56","155.12M","1.03%"
"22-09-2019","14,120.07","13,648.25","14,154.33","13,221.91","197.73M","3.33%"
"15-09-2019","13,665.59","13,383.91","13,731.24","13,335.13","141.22M","2.25%"
"08-09-2019","13,364.63","13,448.03","13,448.03","13,119.37","109.17M","-0.76%"
"01-09-2019","13,467.55","13,379.29","13,534.72","13,144.28","154.87M","2.01%"
"25-08-2019","13,202.08","13,536.55","13,585.35","12,914.63","188.65M","-2.14%"
"18-08-2019","13,490.90","13,681.50","13,681.50","13,336.78","78.19M","-1.31%"
"11-08-2019","13,670.05","13,514.85","13,756.88","13,255.68","142.83M","0.91%"
"04-08-2019","13,546.92","13,879.25","13,880.26","13,335.70","165.15M","-2.23%"
"28-07-2019","13,856.19","14,083.84","14,084.06","13,678.16","164.23M","-1.58%"
"21-07-2019","14,078.34","14,595.06","14,621.16","14,047.27","147.91M","-3.27%"
"14-07-2019","14,553.88","14,730.14","14,730.14","14,337.46","143.69M","-1.17%"
"07-07-2019","14,725.65","14,837.03","15,010.30","14,697.65","163.65M","-0.56%"
"30-06-2019","14,808.34","14,628.06","14,884.54","14,535.13","309.00M","1.26%"
"23-06-2019","14,624.59","14,725.25","14,727.01","14,376.52","205.47M","-0.65%"
"16-06-2019","14,720.99","14,940.04","15,055.14","14,688.74","181.04M","-1.24%"
"09-06-2019","14,906.38","15,121.56","15,328.51","14,791.41","142.64M","-1.26%"
"02-06-2019","15,096.18","14,964.23","15,198.27","14,925.93","176.12M","1.01%"
"26-05-2019","14,945.24","14,561.07","14,999.35","14,548.63","256.72M","0.00%"
"19-05-2019","14,945.24","14,561.07","14,999.35","14,548.63","256.72B","4.45%"
"12-05-2019","14,308.36","14,382.45","14,385.46","14,003.69","164.92B","-0.57%"
"05-05-2019","14,389.76","14,757.90","14,757.90","14,265.45","165.31B","-2.66%"
"28-04-2019","14,783.35","15,084.26","15,084.41","14,743.12","149.24B","-1.86%"
"21-04-2019","15,063.99","15,383.72","15,384.77","15,023.04","153.23B","-2.07%"
"14-04-2019","15,382.57","15,455.37","15,568.43","15,351.38","81.81B","-0.28%"
"07-04-2019","15,426.45","15,545.48","15,557.48","15,272.04","136.08B","-0.53%"
"31-03-2019","15,509.36","15,516.86","15,661.95","15,342.08","179.88B","0.19%"
"24-03-2019","15,479.62","15,039.38","15,500.03","14,887.89","216.29B","2.67%"
"17-03-2019","15,076.89","15,212.79","15,273.86","15,067.02","189.47B","-0.62%"
"10-03-2019","15,171.52","14,835.44","15,270.42","14,834.38","164.76B","2.48%"
"03-03-2019","14,804.21","14,535.18","14,959.77","14,520.06","188.35B","2.08%"
"24-02-2019","14,502.82","14,219.19","14,511.63","13,952.16","157.05B","2.35%"
"17-02-2019","14,169.74","13,953.72","14,183.89","13,784.78","201.93B","1.64%"
"10-02-2019","13,940.54","14,316.70","14,328.00","13,862.92","173.51B","-2.71%"
"03-02-2019","14,328.81","14,671.76","14,674.15","14,298.58","260.45B","-2.13%"
"27-01-2019","14,641.38","14,694.03","14,764.48","14,316.21","33.92B","-0.28%"
"20-01-2019","14,681.82","15,061.21","15,075.15","14,630.73","101.19B","-2.27%"
"13-01-2019","15,023.39","15,179.47","15,277.76","15,014.43","90.34B","-1.01%"
"06-01-2019","15,177.03","15,198.46","15,259.73","15,044.96","46.86B","0.19%"
"30-12-2018","15,147.60","15,406.21","15,481.52","15,027.55","26.56B","-1.38%"
"23-12-2018","15,360.21","15,262.94","15,375.86","14,907.67","21.46B","0.70%"
"16-12-2018","15,253.00","15,227.03","15,601.46","15,199.79","27.41B","0.40%"
"09-12-2018","15,192.84","14,618.67","15,243.58","14,297.85","110.86B","3.23%"
"02-12-2018","14,717.49","15,113.58","15,162.39","14,613.05","109.99B","-2.14%"
"25-11-2018","15,039.35","14,919.14","15,053.96","14,793.42","120.52B","1.07%"
"18-11-2018","14,880.34","15,026.43","15,073.54","14,861.77","94.08B","-0.78%"
"11-11-2018","14,997.81","14,983.23","15,065.32","14,650.41","108.57B","0.36%"
"04-11-2018","14,944.20","14,929.54","14,968.34","14,705.11","62.88B","0.37%"
"28-10-2018","14,888.73","13,939.88","15,051.13","13,866.83","185.13B","7.34%"
"21-10-2018","13,870.15","14,126.20","14,170.59","13,707.47","134.08B","-1.34%"
"14-10-2018","14,058.30","14,418.67","14,708.24","13,950.50","118.83B","-1.60%"
"07-10-2018","14,286.22","13,992.67","14,345.49","13,538.62","175.72B","2.02%"
"30-09-2018","14,003.81","14,762.22","14,888.41","13,923.67","126.35B","-5.14%"
"23-09-2018","14,763.20","15,648.34","15,654.61","14,619.99","220.59B","-5.34%"
"16-09-2018","15,595.63","16,344.22","16,348.73","14,797.90","159.69B","-4.61%"
"09-09-2018","16,349.97","16,514.76","16,543.26","15,850.20","114.69B","-0.94%"
"02-09-2018","16,504.86","16,949.14","17,017.26","16,077.36","197.38B","-2.23%"
"26-08-2018","16,881.33","16,606.87","16,958.08","16,605.51","181.20B","1.99%"
"19-08-2018","16,552.74","16,351.21","16,650.37","16,351.13","147.24B","1.51%"
"12-08-2018","16,306.44","16,185.61","16,322.19","16,061.43","190.84B","0.59%"
"05-08-2018","16,210.78","16,249.05","16,378.64","16,137.89","328.34B","0.02%"
"29-07-2018","16,206.89","15,927.17","16,252.74","15,862.21","275.07B","1.85%"
"22-07-2018","15,912.62","15,271.11","15,945.88","15,217.04","252.65B","4.71%"
"15-07-2018","15,196.46","15,454.38","15,477.72","14,999.74","243.13B","-1.52%"
"08-07-2018","15,431.47","15,442.11","15,790.94","15,402.67","185.86B","0.26%"
"01-07-2018","15,391.62","15,535.48","15,537.84","15,252.03","135.72B","-0.38%"
"24-06-2018","15,450.90","15,844.75","15,881.87","15,152.94","166.34B","-2.45%"
"17-06-2018","15,839.61","16,027.13","16,075.79","15,687.74","135.61B","-1.01%"
"10-06-2018","16,001.20","16,044.43","16,249.16","15,963.01","157.22B","-0.13%"
"03-06-2018","16,022.37","15,916.22","16,037.04","15,428.92","212.40B","1.07%"
"27-05-2018","15,852.51","15,986.38","16,175.63","15,820.28","278.69B","-0.33%"
"20-05-2018","15,904.41","15,904.20","15,935.29","15,564.83","214.70B","0.05%"
"13-05-2018","15,895.68","16,341.15","16,352.15","15,879.69","293.18B","-2.74%"
"06-05-2018","16,343.99","16,600.66","16,699.71","16,235.64","145.49B","-1.31%"
"29-04-2018","16,561.01","16,955.26","17,059.37","16,531.40","123.80B","-2.11%"
"22-04-2018","16,917.18","16,827.90","16,976.33","16,732.49","139.37B","0.70%"
"15-04-2018","16,798.94","16,647.07","16,885.70","16,567.45","169.02B","0.73%"
"08-04-2018","16,677.76","16,609.90","16,748.49","16,562.68","152.64B","0.49%"
"01-04-2018","16,596.57","15,982.86","16,614.35","15,976.85","212.32B","3.97%"
"25-03-2018","15,962.59","15,681.22","16,090.50","15,608.19","117.89B","1.71%"
"18-03-2018","15,694.11","16,269.19","16,271.21","15,567.56","187.67B","-3.24%"
"11-03-2018","16,219.13","16,057.18","16,458.43","15,959.20","308.27B","1.45%"
"04-03-2018","15,987.27","16,442.89","16,473.44","15,805.61","251.88B","-2.88%"
"25-02-2018","16,461.27","16,617.40","16,743.73","16,426.00","141.53B","-0.61%"
