"Date","Price","Open","High","Low","Vol.","Change %"
"05-03-2017","24,042.35","24,182.55","24,291.35","23,953.90","407.09K","-0.20%"
"26-02-2017","24,091.20","24,375.75","24,617.95","23,909.85","532.19K","-1.17%"
"19-02-2017","24,376.85","24,286.80","24,671.70","24,218.55","430.91K","0.52%"
"12-02-2017","24,250.80","24,280.10","24,317.15","23,580.60","545.65K","0.20%"
"05-02-2017","24,201.85","24,089.40","24,337.45","24,009.50","587.48K","1.08%"
"29-01-2017","23,943.15","23,505.15","24,055.25","23,240.05","617.25K","1.80%"
"22-01-2017","23,520.30","22,640.05","23,657.90","22,626.30","499.32K","3.86%"
"15-01-2017","22,646.05","22,679.30","23,004.35","22,604.55","504.68K","-0.01%"
"08-01-2017","22,647.65","22,098.70","22,705.15","22,009.90","574.06K","2.83%"
"01-01-2017","22,024.45","21,488.55","22,227.60","21,346.40","479.49K","2.97%"
"25-12-2016","21,389.70","20,754.15","21,433.45","20,322.35","462.43K","2.84%"
"18-12-2016","20,798.35","21,630.60","21,630.60","20,726.05","353.91K","-3.68%"
"11-12-2016","21,593.40","22,238.15","22,238.15","21,494.15","390.53K","-2.90%"
"04-12-2016","22,237.75","21,707.20","22,363.75","21,699.10","409.97K","2.56%"
"27-11-2016","21,683.20","21,736.15","22,243.70","21,631.55","544.12K","-0.30%"
"20-11-2016","21,747.80","21,416.20","21,772.05","20,758.30","607.12K","1.95%"
"13-11-2016","21,332.05","22,028.75","22,028.75","20,889.00","527.60K","-3.18%"
"06-11-2016","22,033.45","22,891.70","23,088.95","20,853.95","719.75K","-2.60%"
"30-10-2016","22,621.55","23,516.85","23,783.00","22,378.30","463.17K","-3.81%"
"23-10-2016","23,516.85","23,801.75","23,830.05","23,135.50","457.82K","-0.95%"
"16-10-2016","23,741.40","23,379.30","23,819.50","23,135.85","429.79K","1.76%"
"09-10-2016","23,329.90","23,749.65","23,772.95","23,023.45","237.95K","-1.33%"
"02-10-2016","23,644.85","23,043.85","23,975.85","23,032.70","532.45K","3.22%"
"25-09-2016","22,908.00","23,240.95","23,447.00","22,329.55","670.89K","-1.46%"
"18-09-2016","23,246.95","22,933.35","23,375.55","22,857.65","507.12K","1.66%"
"11-09-2016","22,866.70","22,999.60","23,119.85","22,605.85","593.78K","-2.02%"
"04-09-2016","23,339.10","23,137.25","23,606.40","23,107.50","523.22K","1.34%"
"28-08-2016","23,031.05","22,815.80","23,159.50","22,688.70","567.19K","1.02%"
"21-08-2016","22,797.45","22,931.00","22,974.30","22,522.25","521.82K","-0.56%"
"14-08-2016","22,925.20","22,577.50","22,988.15","22,473.55","461.71K","1.83%"
"07-08-2016","22,513.90","22,637.15","22,811.75","22,022.85","577.64K","-0.07%"
"31-07-2016","22,529.45","22,562.75","22,724.80","21,892.40","656.22K","0.32%"
"24-07-2016","22,457.40","22,047.60","22,604.55","22,028.25","788.20K","2.17%"
"17-07-2016","21,980.35","21,645.05","21,993.15","21,318.40","686.86K","1.86%"
"10-07-2016","21,579.40","21,196.20","21,694.10","21,196.20","757.56K","2.76%"
"03-07-2016","20,999.25","20,934.70","21,075.50","20,862.90","511.87K","0.81%"
"26-06-2016","20,831.25","19,675.80","20,859.80","19,668.35","630.72K","5.71%"
"19-06-2016","19,706.70","19,679.45","20,027.10","19,223.80","623.53K","-0.48%"
"12-06-2016","19,800.90","19,633.55","19,912.05","19,519.75","514.33K","0.11%"
"05-06-2016","19,779.50","19,869.20","20,037.80","19,724.25","515.45K","-0.43%"
"29-05-2016","19,864.35","19,791.95","20,000.20","19,665.75","848.82K","0.75%"
"22-05-2016","19,716.15","19,197.80","19,784.10","18,915.85","598.03K","3.24%"
"15-05-2016","19,098.20","19,499.50","19,561.60","19,065.60","502.89K","-1.80%"
"08-05-2016","19,447.95","19,328.20","19,686.90","19,174.70","463.05K","0.99%"
"01-05-2016","19,256.35","19,315.65","19,764.95","19,058.90","605.12K","-0.35%"
"24-04-2016","19,323.20","19,404.10","19,549.20","19,118.10","671.84K","-0.49%"
"17-04-2016","19,417.75","19,182.80","19,531.35","19,168.60","475.91K","1.29%"
"10-04-2016","19,170.60","18,687.75","19,221.25","18,617.55","303.11K","2.76%"
"03-04-2016","18,656.35","18,844.95","18,847.55","18,462.10","456.65K","-0.56%"
"27-03-2016","18,761.30","18,688.40","18,809.80","18,210.45","484.26K","0.61%"
"20-03-2016","18,648.40","18,341.85","18,686.60","18,341.85","244.98K","1.99%"
"13-03-2016","18,284.90","18,335.35","18,397.25","17,833.10","377.64K","0.29%"
"06-03-2016","18,232.10","18,183.60","18,350.05","18,058.25","348.22K","0.28%"
"28-02-2016","18,181.20","17,123.40","18,217.15","16,769.50","494.49K","6.48%"
"21-02-2016","17,074.65","17,416.15","17,503.25","16,920.60","462.16K","-1.50%"
"14-02-2016","17,334.75","17,293.40","17,679.45","16,787.80","468.38K","1.78%"
"07-02-2016","17,031.95","18,324.70","18,424.60","16,607.80","527.75K","-6.77%"
"31-01-2016","18,269.55","18,498.50","18,529.60","17,729.30","408.28K","-0.70%"
"24-01-2016","18,399.00","18,256.20","18,429.90","18,040.25","374.63K","1.61%"
"17-01-2016","18,107.35","18,525.10","18,549.85","17,673.85","472.51K","-2.31%"
"10-01-2016","18,535.45","19,483.55","19,530.85","18,505.80","444.28K","-5.43%"
"03-01-2016","19,598.75","20,125.25","20,263.70","19,363.25","413.63K","-2.83%"
"27-12-2015","20,169.45","19,813.95","20,182.15","19,813.50","345.14K","1.94%"
"20-12-2015","19,785.15","19,610.95","19,836.15","19,584.90","236.23K","0.98%"
"13-12-2015","19,593.85","18,942.95","19,686.50","18,875.60","374.74K","3.11%"
"06-12-2015","19,003.35","19,619.95","19,647.95","18,937.55","374.54K","-2.75%"
"29-11-2015","19,540.00","19,709.95","19,883.00","19,513.20","615.05K","-0.72%"
"22-11-2015","19,681.95","19,595.55","19,781.30","19,542.60","349.35K","0.75%"
"15-11-2015","19,534.75","19,232.65","19,600.25","19,104.00","337.68K","1.38%"
"08-11-2015","19,268.90","19,192.55","19,758.50","19,151.10","279.77K","-1.50%"
"01-11-2015","19,561.75","19,782.25","19,991.10","19,468.35","437.84K","-0.87%"
"25-10-2015","19,733.60","20,000.85","20,012.35","19,701.75","372.68K","-1.05%"
"18-10-2015","19,943.05","20,039.75","20,243.15","19,931.00","299.29K","-0.28%"
"11-10-2015","19,999.80","20,022.00","20,047.20","19,783.65","323.88M","0.28%"
"04-10-2015","19,944.30","19,897.90","20,279.30","19,877.45","358.96M","0.97%"
"27-09-2015","19,752.40","19,448.50","19,808.25","18,900.05","287.24M","2.03%"
"20-09-2015","19,358.95","19,522.55","19,795.05","19,107.05","353.58M","-1.44%"
"13-09-2015","19,642.45","19,633.45","19,889.70","19,425.40","281.73M","0.71%"
"06-09-2015","19,504.60","19,467.35","19,720.65","18,631.85","392.98M","0.50%"
"30-08-2015","19,407.60","20,224.75","20,419.35","19,267.60","473.04M","-4.00%"
"23-08-2015","20,215.35","20,430.00","20,430.00","18,770.65","595.64M","-3.95%"
"16-08-2015","21,046.15","21,310.95","21,618.25","20,789.90","372.28M","-0.96%"
"09-08-2015","21,250.80","21,597.90","21,730.80","20,756.90","420.72M","-1.25%"
"02-08-2015","21,520.30","20,892.60","21,667.65","20,865.00","414.61M","3.40%"
"26-07-2015","20,813.35","20,578.95","20,881.70","20,280.15","410.56M","0.86%"
"19-07-2015","20,636.70","20,911.15","20,944.30","20,483.80","301.12M","-1.17%"
"12-07-2015","20,880.25","20,302.70","20,916.95","20,270.85","290.30M","3.25%"
"05-07-2015","20,223.75","20,010.30","20,552.85","19,954.55","379.30M","-0.20%"
"28-06-2015","20,263.75","19,419.40","20,459.85","19,303.85","352.33M","2.27%"
"21-06-2015","19,814.10","19,583.40","19,960.20","19,530.00","379.92M","1.48%"
"14-06-2015","19,524.60","18,910.65","19,609.65","18,824.40","282.36M","3.41%"
"07-06-2015","18,880.20","19,283.15","19,296.65","18,741.80","285.14M","-1.89%"
"31-05-2015","19,243.85","19,785.55","19,875.80","18,818.55","363.24M","-3.18%"
"24-05-2015","19,875.35","19,872.60","20,027.70","19,413.40","479.93M","-0.13%"
"17-05-2015","19,901.65","19,770.60","20,101.10","19,745.65","296.36M","1.04%"
"10-05-2015","19,696.25","19,057.45","19,772.35","18,935.95","399.40M","4.10%"
"03-05-2015","18,920.35","19,305.40","19,701.80","18,358.60","420.71M","-1.40%"
"26-04-2015","19,188.95","19,191.55","19,243.45","18,676.25","376.94M","0.15%"
"19-04-2015","19,161.15","19,951.60","19,951.70","19,093.60","361.23M","-3.71%"
"12-04-2015","19,898.90","20,399.05","20,611.60","19,861.65","322.01M","-2.18%"
"05-04-2015","20,342.85","19,729.75","20,382.60","19,635.35","449.46M","3.61%"
"29-03-2015","19,634.30","19,242.55","19,670.85","19,242.55","198.76M","2.75%"
"22-03-2015","19,109.20","19,620.60","19,632.15","18,757.40","353.22M","-2.39%"
"15-03-2015","19,576.85","19,811.45","20,217.80","19,532.75","408.42M","-0.92%"
"08-03-2015","19,759.45","19,899.10","20,193.45","19,644.15","451.42M","-1.08%"
"01-03-2015","19,974.75","19,821.80","20,275.70","19,397.60","427.81M","1.36%"
"22-02-2015","19,706.50","19,826.75","19,836.50","19,199.30","429.08M","0.05%"
"15-02-2015","19,696.40","19,736.95","19,792.20","19,417.05","295.68M","0.18%"
"08-02-2015","19,661.30","18,943.00","19,738.55","18,638.50","414.57M","3.04%"
"01-02-2015","19,081.60","19,572.50","19,862.80","19,026.05","471.75M","-2.38%"
"25-01-2015","19,546.45","19,502.90","19,834.15","19,404.75","397.64M","0.43%"
"18-01-2015","19,462.25","19,096.10","19,477.85","19,096.10","407.43M","2.12%"
"11-01-2015","19,058.55","18,652.00","19,126.10","18,578.40","394.56M","2.28%"
"04-01-2015","18,633.95","18,902.40","19,053.00","18,133.70","373.05M","-1.32%"
"28-12-2014","18,883.15","18,255.60","18,964.30","18,255.60","275.90M","3.71%"
"21-12-2014","18,207.30","18,139.80","18,418.70","18,062.80","312.07M","0.41%"
"14-12-2014","18,133.45","18,010.70","18,328.10","17,040.35","453.90M","0.03%"
"07-12-2014","18,127.95","18,847.90","18,864.20","18,107.65","434.31M","-3.76%"
"30-11-2014","18,836.75","18,629.25","19,080.90","18,455.35","451.99M","1.45%"
"23-11-2014","18,568.00","18,582.15","18,683.65","18,133.95","628.68M","0.32%"
"16-11-2014","18,509.65","18,255.90","18,773.00","18,234.10","455.93M","1.36%"
"09-11-2014","18,260.90","17,946.70","18,335.00","17,818.30","428.72M","2.05%"
"02-11-2014","17,894.30","17,766.35","17,967.10","17,696.80","269.38M","1.01%"
"26-10-2014","17,715.65","17,327.60","17,723.05","17,119.45","422.35M","2.70%"
"19-10-2014","17,250.40","16,815.90","17,283.55","16,737.35","255.96M","4.05%"
"12-10-2014","16,578.70","16,627.95","16,939.70","16,271.45","330.75M","-0.73%"
"05-10-2014","16,701.25","16,884.75","17,043.65","16,622.90","287.27M","-1.35%"
"28-09-2014","16,929.65","16,913.55","17,203.80","16,893.90","221.02M","0.16%"
"21-09-2014","16,903.45","17,277.05","17,440.30","16,520.65","484.95M","-2.64%"
"14-09-2014","17,361.60","17,569.65","17,629.40","16,900.00","456.66M","-1.41%"
"07-09-2014","17,609.60","17,442.65","17,674.10","17,442.65","406.35M","1.40%"
"31-08-2014","17,367.25","16,804.90","17,443.15","16,804.90","457.85M","3.59%"
"24-08-2014","16,764.70","17,018.95","17,088.45","16,593.65","352.56M","-1.30%"
"17-08-2014","16,985.95","16,325.40","17,045.40","16,325.40","436.76M","3.82%"
"10-08-2014","16,360.40","16,157.80","16,409.60","16,037.15","310.66M","2.01%"
"03-08-2014","16,037.35","16,223.65","16,540.40","15,963.05","428.94M","-0.85%"
"27-07-2014","16,175.25","16,179.40","16,429.55","16,114.75","435.07M","-0.06%"
"20-07-2014","16,185.35","16,449.60","16,545.40","16,013.75","486.02M","-1.22%"
"13-07-2014","16,385.05","15,622.85","16,478.90","15,538.00","525.64M","4.65%"
"06-07-2014","15,657.30","16,966.10","17,003.75","15,591.65","683.25M","-7.53%"
"29-06-2014","16,932.55","16,193.50","17,037.05","16,193.50","536.16M","4.80%"
"22-06-2014","16,156.55","15,955.60","16,245.85","15,875.20","505.20M","1.57%"
"15-06-2014","15,906.95","15,904.05","16,401.95","15,577.85","592.08M","-0.15%"
"08-06-2014","15,931.20","16,719.65","16,783.10","15,849.80","656.05M","-4.04%"
"01-06-2014","16,601.15","15,576.00","16,614.20","15,571.75","722.99M","7.02%"
"25-05-2014","15,511.95","16,219.00","16,395.60","15,393.45","722.09M","-3.43%"
"18-05-2014","16,062.35","15,037.75","16,085.05","15,037.75","777.19M","7.97%"
"11-05-2014","14,876.45","13,887.15","15,388.15","13,887.15","809.75M","7.18%"
"04-05-2014","13,880.00","13,655.55","13,896.65","13,522.05","453.19M","1.63%"
"27-04-2014","13,657.70","13,900.35","13,981.80","13,445.55","436.05M","-1.59%"
"20-04-2014","13,878.60","13,695.25","13,943.35","13,695.25","422.38M","1.62%"
"13-04-2014","13,657.90","13,820.10","13,862.00","13,447.20","328.57M","-1.14%"
"06-04-2014","13,816.05","13,499.95","13,944.50","13,338.75","456.12M","2.44%"
"30-03-2014","13,487.15","13,358.45","13,605.65","13,319.55","510.95M","1.42%"
"23-03-2014","13,297.95","12,782.55","13,317.65","12,782.55","464.10M","4.22%"
"16-03-2014","12,759.00","12,573.80","12,831.25","12,573.80","318.79M","1.79%"
"09-03-2014","12,534.15","12,582.30","12,781.05","12,407.45","444.96M","-0.75%"
"02-03-2014","12,628.40","12,168.65","12,642.70","12,125.85","495.76M","3.68%"
"23-02-2014","12,180.00","12,040.75","12,213.35","12,003.65","283.83M","1.22%"
"16-02-2014","12,033.25","11,844.10","12,041.20","11,741.25","282.15M","1.85%"
"09-02-2014","11,814.50","12,068.10","12,083.10","11,709.65","314.90M","-1.94%"
"02-02-2014","12,048.20","11,971.80","12,109.45","11,725.55","377.26M","0.46%"
"26-01-2014","11,993.05","12,165.40","12,165.40","11,704.25","468.25M","-2.26%"
"19-01-2014","12,270.30","12,329.85","12,545.10","12,257.50","327.45M","-0.54%"
"12-01-2014","12,337.20","12,582.15","12,676.35","12,300.85","342.71M","-1.86%"
"05-01-2014","12,570.45","12,806.65","12,865.55","12,550.90","336.00M","-1.66%"
"29-12-2013","12,783.10","12,949.20","13,088.95","12,649.95","300.99M","-0.93%"
"22-12-2013","12,903.05","12,641.60","12,942.00","12,641.60","262.82M","1.77%"
"15-12-2013","12,678.20","12,229.30","12,693.95","12,229.10","341.14M","4.28%"
"08-12-2013","12,158.25","12,664.00","12,670.70","12,139.05","364.68M","-2.27%"
"01-12-2013","12,440.20","12,392.55","12,512.15","12,312.30","378.60M","0.62%"
"24-11-2013","12,363.40","12,054.25","12,376.50","12,048.65","489.01M","3.09%"
"17-11-2013","11,992.40","12,171.65","12,339.80","11,931.55","434.31M","-0.89%"
"10-11-2013","12,100.50","12,093.95","12,143.00","11,857.80","421.60M","0.17%"
"03-11-2013","12,079.90","12,336.75","12,395.70","12,015.90","442.48M","-1.72%"
"27-10-2013","12,291.80","11,944.70","12,326.10","11,754.40","545.82M","2.80%"
"20-10-2013","11,956.45","11,862.85","12,183.30","11,862.85","492.57M","0.76%"
"13-10-2013","11,866.55","11,861.70","11,924.65","11,664.10","324.24M","0.33%"
"06-10-2013","11,827.75","11,537.90","11,921.70","11,517.35","417.50M","2.54%"
"29-09-2013","11,535.10","11,305.50","11,583.45","11,093.25","391.65M","1.56%"
"22-09-2013","11,357.85","11,329.25","11,448.55","11,171.25","560.53M","-0.59%"
"15-09-2013","11,425.70","11,234.35","11,545.15","10,978.70","573.00M","3.04%"
"08-09-2013","11,088.45","10,893.40","11,257.65","10,893.40","474.94M","2.89%"
"01-09-2013","10,776.80","10,525.90","10,801.20","10,310.65","531.91M","2.69%"
"25-08-2013","10,494.40","10,668.00","10,733.80","9,951.40","584.95M","-1.12%"
"18-08-2013","10,613.05","10,808.35","10,808.35","10,192.10","611.27M","-2.32%"
"11-08-2013","10,865.65","10,951.75","11,351.95","10,836.05","410.01M","-0.11%"
"04-08-2013","10,877.95","10,876.95","10,935.75","10,611.30","425.40M","0.37%"
"28-07-2013","10,837.50","11,492.70","11,492.70","10,718.55","575.70M","-5.99%"
"21-07-2013","11,527.50","11,852.55","11,994.50","11,438.95","516.02M","-3.21%"
"14-07-2013","11,909.90","11,928.80","12,058.45","11,721.75","542.43M","-0.28%"
"07-07-2013","11,943.50","11,627.60","11,956.90","11,531.30","468.24M","2.23%"
"30-06-2013","11,682.85","11,575.50","11,964.85","11,570.50","493.99M","1.18%"
"23-06-2013","11,546.65","11,493.05","11,602.15","11,086.90","466.32M","0.19%"
"16-06-2013","11,525.10","11,717.75","12,016.90","11,431.80","445.43M","-1.54%"
"09-06-2013","11,705.35","12,319.50","12,359.10","11,508.30","461.06M","-4.66%"
"02-06-2013","12,276.95","12,313.30","12,530.80","12,267.45","410.59M","-0.29%"
"26-05-2013","12,312.05","12,336.35","12,551.10","12,277.40","418.20M","-0.11%"
"19-05-2013","12,325.80","12,760.00","12,798.05","12,157.55","425.66M","-3.23%"
"12-05-2013","12,737.55","12,417.55","12,756.00","12,253.20","441.55M","2.47%"
"05-05-2013","12,430.85","12,189.55","12,454.80","12,153.30","434.80M","1.95%"
"28-04-2013","12,193.40","11,814.80","12,265.45","11,801.95","479.51M","3.31%"
"21-04-2013","11,802.50","11,662.60","11,915.20","11,655.55","451.87M","1.40%"
"14-04-2013","11,639.60","11,286.45","11,651.15","11,252.00","414.77M","2.79%"
"07-04-2013","11,323.30","11,167.00","11,354.10","11,046.40","433.35M","1.39%"
"31-03-2013","11,168.10","11,238.05","11,550.55","11,126.35","429.35M","-0.49%"
"24-03-2013","11,222.80","11,101.40","11,241.05","10,973.50","329.80M","1.19%"
"17-03-2013","11,091.15","11,634.40","11,678.35","11,025.80","426.55M","-4.73%"
"10-03-2013","11,641.65","11,860.60","11,932.85","11,468.65","373.67M","-1.84%"
"03-03-2013","11,859.35","11,557.95","11,871.65","11,416.85","364.52M","2.58%"
"24-02-2013","11,560.95","11,815.20","11,890.70","11,425.35","446.52M","-2.09%"
"17-02-2013","11,807.30","11,872.55","12,089.05","11,707.35","377.32M","-0.54%"
"10-02-2013","11,871.35","12,071.95","12,179.80","11,742.05","370.10M","-1.63%"
"03-02-2013","12,068.35","12,307.90","12,393.50","12,037.55","420.48M","-1.92%"
"27-01-2013","12,304.55","12,268.30","12,381.75","12,156.55","535.43M","0.31%"
"20-01-2013","12,266.50","12,437.80","12,526.70","12,042.20","534.45M","-1.37%"
"13-01-2013","12,437.40","12,429.15","12,682.50","12,387.30","462.78M","0.07%"
"06-01-2013","12,429.10","12,626.65","12,744.00","12,407.75","448.74M","-1.54%"
"30-12-2012","12,624.00","12,278.40","12,658.20","12,278.40","367.38M","2.81%"
"23-12-2012","12,278.40","12,147.45","12,309.50","12,127.70","281.38M","1.09%"
"16-12-2012","12,146.55","11,977.65","12,335.45","11,977.65","431.36M","1.41%"
"09-12-2012","11,977.20","12,004.30","12,117.70","11,860.25","430.88M","-0.18%"
"02-12-2012","11,999.35","11,794.00","12,117.25","11,793.10","512.93M","1.77%"
"25-11-2012","11,790.60","11,254.60","11,805.25","11,254.60","532.10M","4.77%"
"18-11-2012","11,253.75","11,243.05","11,280.95","11,020.90","417.94M","0.11%"
"11-11-2012","11,241.60","11,158.45","11,440.20","11,158.45","365.18M","0.74%"
"04-11-2012","11,158.95","11,077.35","11,321.10","11,026.30","402.83M","0.71%"
"28-10-2012","11,080.40","10,934.20","11,118.95","10,733.10","353.15M","1.34%"
"21-10-2012","10,934.15","11,104.45","11,154.45","10,907.60","259.63M","-1.57%"
"14-10-2012","11,108.85","11,209.10","11,235.75","11,009.35","354.77M","-0.90%"
"07-10-2012","11,210.20","11,221.95","11,315.00","11,023.80","409.84M","-0.10%"
"30-09-2012","11,221.00","11,044.70","11,353.90","11,044.70","356.98M","1.61%"
"23-09-2012","11,042.75","10,672.40","11,073.75","10,672.40","564.55M","3.47%"
"16-09-2012","10,672.60","10,216.80","10,708.85","10,216.80","487.21M","4.52%"
"09-09-2012","10,210.70","10,057.45","10,275.75","10,056.85","334.06M","1.52%"
"02-09-2012","10,057.90","9,895.85","10,078.75","9,851.55","328.08M","1.68%"
"26-08-2012","9,892.15","10,102.40","10,127.85","9,821.45","367.90M","-2.07%"
"19-08-2012","10,101.70","10,190.90","10,230.75","10,043.05","246.58M","-0.87%"
"12-08-2012","10,190.55","10,077.20","10,288.45","10,066.30","239.32M","1.13%"
"05-08-2012","10,077.00","10,098.40","10,254.25","10,040.50","288.10M","-0.17%"
"29-07-2012","10,093.90","9,787.55","10,140.50","9,787.55","323.34M","3.17%"
"22-07-2012","9,783.80","10,116.50","10,116.50","9,756.30","396.37M","-3.36%"
"15-07-2012","10,123.55","10,188.30","10,225.75","10,029.85","282.58M","-0.61%"
"08-07-2012","10,185.95","10,330.10","10,346.65","10,162.10","318.00M","-1.44%"
"01-07-2012","10,334.65","10,102.75","10,412.65","10,102.75","473.31M","2.33%"
"24-06-2012","10,099.55","9,782.95","10,118.40","9,733.55","432.17M","3.26%"
"17-06-2012","9,780.70","9,727.95","9,826.90","9,501.45","428.08M","0.61%"
"10-06-2012","9,721.70","9,739.55","9,853.40","9,615.35","432.34M","-0.11%"
"03-06-2012","9,732.50","9,436.50","9,744.20","9,268.50","422.14M","3.09%"
"27-05-2012","9,440.35","9,525.90","9,683.50","9,414.85","396.71M","-0.83%"
"20-05-2012","9,519.15","9,482.55","9,648.35","9,347.70","381.74M","0.44%"
"13-05-2012","9,477.55","9,665.50","9,715.30","9,333.95","441.63M","-1.93%"
"06-05-2012","9,663.80","9,939.60","10,134.05","9,596.90","478.68M","-2.86%"
"29-04-2012","9,948.00","10,148.15","10,304.20","9,915.10","338.12M","-1.54%"
"22-04-2012","10,103.30","10,458.05","10,515.90","10,050.30","470.42M","-3.40%"
"15-04-2012","10,458.90","10,418.25","10,680.95","10,405.05","442.40M","0.39%"
"08-04-2012","10,418.25","10,649.00","10,649.00","10,388.55","395.11M","-2.18%"
"01-04-2012","10,650.65","10,449.80","10,699.05","10,449.80","214.25M","1.92%"
"25-03-2012","10,450.20","10,298.20","10,468.95","10,000.95","574.77M","1.48%"
"18-03-2012","10,297.85","10,324.60","10,570.70","10,123.50","548.21M","-0.26%"
"11-03-2012","10,324.50","10,367.50","10,694.40","10,298.50","613.36M","-0.39%"
"04-03-2012","10,364.60","10,374.30","10,436.70","10,010.60","447.58M","-0.10%"
"26-02-2012","10,375.10","10,331.85","10,571.70","9,994.30","638.90M","0.42%"
"19-02-2012","10,332.15","10,828.00","10,961.35","10,242.50","519.96M","-4.58%"
"12-02-2012","10,828.10","10,356.90","10,952.75","10,281.85","690.22M","4.54%"
"05-02-2012","10,357.40","10,037.65","10,471.65","10,037.65","642.85M","3.20%"
"29-01-2012","10,035.90","9,810.05","10,053.15","9,571.35","667.53M","2.29%"
"22-01-2012","9,811.10","9,413.00","9,848.65","9,390.60","496.26M","4.21%"
"15-01-2012","9,414.35","9,100.80","9,454.10","9,023.70","463.87M","3.44%"
"08-01-2012","9,101.50","8,560.20","9,141.10","8,523.70","450.24M","6.32%"
"01-01-2012","8,560.50","8,333.45","8,641.35","8,224.15","414.96M","2.73%"
"25-12-2011","8,333.10","8,468.10","8,569.60","8,258.50","435.06M","-1.59%"
"18-12-2011","8,467.45","8,681.60","8,681.60","8,274.50","407.35M","-2.48%"
"11-12-2011","8,682.50","9,149.30","9,224.15","8,652.15","414.41M","-5.09%"
"04-12-2011","9,148.35","9,412.30","9,525.10","9,113.10","345.37M","-2.80%"
"27-11-2011","9,411.95","9,085.30","9,427.05","9,038.95","494.85M","3.62%"
"20-11-2011","9,083.00","9,267.05","9,267.05","8,802.90","476.58M","-2.00%"
"13-11-2011","9,268.20","9,873.10","9,965.20","9,146.80","418.15M","-6.15%"
"06-11-2011","9,875.90","10,179.70","10,215.35","9,847.55","195.82M","-2.97%"
"30-10-2011","10,178.65","9,996.70","10,216.45","9,925.45","336.58M","1.81%"
"23-10-2011","9,997.80","9,684.40","10,007.25","9,607.70","276.57M","3.25%"
"16-10-2011","9,682.65","9,895.90","9,966.80","9,667.65","318.18M","-2.15%"
"09-10-2011","9,895.00","9,519.45","9,960.35","9,489.60","349.63M","3.95%"
"02-10-2011","9,518.90","9,815.45","9,815.45","9,355.80","292.96M","-3.09%"
"25-09-2011","9,822.20","9,894.70","9,989.55","9,637.20","387.29M","-0.75%"
"18-09-2011","9,895.95","10,162.90","10,322.15","9,804.20","334.85M","-2.67%"
"11-09-2011","10,167.25","10,196.00","10,219.95","9,894.00","375.90M","-0.32%"
"04-09-2011","10,199.50","10,103.05","10,417.15","10,009.60","392.06M","0.85%"
"28-08-2011","10,113.40","9,606.35","10,156.75","9,606.35","246.14M","5.37%"
"21-08-2011","9,597.80","9,867.30","10,118.35","9,572.55","391.15M","-2.70%"
"14-08-2011","9,864.05","10,353.35","10,434.05","9,717.75","312.03M","-4.63%"
"07-08-2011","10,343.10","10,517.20","10,541.00","10,145.75","400.14M","-1.89%"
"31-07-2011","10,542.05","10,972.20","11,038.60","10,322.05","364.88M","-3.37%"
"24-07-2011","10,910.20","11,278.55","11,387.55","10,862.10","374.32M","-3.27%"
"17-07-2011","11,278.45","11,399.75","11,485.65","11,123.20","434.58M","-0.98%"
"10-07-2011","11,390.15","11,327.50","11,463.05","11,116.70","320.58M","0.29%"
"03-07-2011","11,356.75","11,331.20","11,550.00","11,331.20","338.69M","0.58%"
"26-06-2011","11,291.75","10,972.90","11,335.40","10,950.90","387.70M","2.70%"
"19-06-2011","10,995.15","11,090.45","11,104.95","10,642.20","302.91M","-0.51%"
"12-06-2011","11,051.25","11,280.65","11,383.80","11,033.90","296.49M","-2.01%"
"05-06-2011","11,278.45","11,302.55","11,440.20","11,228.90","250.01M","-0.26%"
"29-05-2011","11,308.15","11,171.50","11,515.30","11,171.50","392.75M","1.43%"
"22-05-2011","11,149.05","10,988.75","11,153.35","10,860.10","401.03M","1.34%"
"15-05-2011","11,001.10","11,191.35","11,244.50","10,922.70","304.12M","-1.65%"
"08-05-2011","11,185.40","11,026.60","11,244.20","10,951.65","263.03M","1.74%"
"01-05-2011","10,993.70","11,385.05","11,435.50","10,746.70","384.92M","-3.37%"
"24-04-2011","11,376.70","11,526.15","11,659.10","11,325.55","324.88M","-1.35%"
"17-04-2011","11,532.85","11,610.45","11,719.10","11,389.60","316.03M","-0.63%"
"10-04-2011","11,606.20","11,533.70","11,656.80","11,396.25","201.81M","0.54%"
"03-04-2011","11,544.35","11,375.20","11,758.15","11,375.20","408.18M","1.61%"
"27-03-2011","11,360.95","10,973.35","11,371.65","10,964.60","419.86M","3.82%"
"20-03-2011","10,943.10","10,625.45","10,951.15","10,527.95","271.10M","3.08%"
"13-03-2011","10,616.60","10,672.00","10,784.05","10,516.90","282.60M","-0.72%"
"06-03-2011","10,693.10","10,739.15","10,869.15","10,585.95","322.65M","-1.06%"
"27-02-2011","10,807.20","10,489.10","10,928.55","10,430.80","399.98M","3.84%"
"20-02-2011","10,407.40","10,794.70","10,900.00","10,274.80","433.52M","-3.70%"
"13-02-2011","10,807.10","10,442.05","11,133.95","10,442.05","450.54M","3.85%"
"06-02-2011","10,406.25","10,726.65","10,804.65","10,037.90","502.82M","-3.00%"
"30-01-2011","10,727.85","10,767.70","10,990.90","10,604.15","442.92M","-1.17%"
"23-01-2011","10,854.85","11,407.85","11,546.75","10,711.00","370.65M","-4.81%"
"16-01-2011","11,403.65","11,317.95","11,457.70","11,184.95","437.31M","0.97%"
