"Date","Price","Open","High","Low","Vol.","Change %"
"04-11-2018","10,585.20","10,558.75","10,619.55","10,477.00","929.70M","0.31%"
"28-10-2018","10,553.00","10,078.10","10,606.95","10,020.35","1.85B","5.21%"
"21-10-2018","10,030.00","10,405.85","10,408.55","10,004.55","1.88B","-2.65%"
"14-10-2018","10,303.55","10,524.20","10,710.15","10,249.60","1.20B","-1.61%"
"07-10-2018","10,472.50","10,310.15","10,492.45","10,138.60","2.14B","1.51%"
"30-09-2018","10,316.45","10,930.90","11,035.65","10,261.90","1.86B","-5.62%"
"23-09-2018","10,930.45","11,164.40","11,170.15","10,850.30","2.08B","-1.91%"
"16-09-2018","11,143.10","11,464.95","11,464.95","10,866.45","1.46B","-3.23%"
"09-09-2018","11,515.20","11,570.25","11,573.00","11,250.20","1.18B","-0.64%"
"02-09-2018","11,589.10","11,751.80","11,751.80","11,393.85","1.32B","-0.78%"
"26-08-2018","11,680.50","11,605.85","11,760.20","11,595.60","1.40B","1.07%"
"19-08-2018","11,557.10","11,502.10","11,620.70","11,499.65","952.68M","0.75%"
"12-08-2018","11,470.75","11,369.60","11,486.45","11,340.30","1.04B","0.36%"
"05-08-2018","11,429.50","11,401.50","11,495.20","11,359.70","1.31B","0.60%"
"29-07-2018","11,360.80","11,296.65","11,390.55","11,234.95","1.27B","0.73%"
"22-07-2018","11,278.35","11,019.85","11,283.40","11,010.95","1.36B","2.44%"
"15-07-2018","11,010.20","11,018.95","11,076.20","10,925.60","1.08B","-0.08%"
"08-07-2018","11,018.90","10,838.30","11,078.30","10,807.15","1.12B","2.29%"
"01-07-2018","10,772.65","10,732.35","10,816.35","10,604.65","1.18B","0.54%"
"24-06-2018","10,714.30","10,822.90","10,831.05","10,557.70","1.33B","-0.99%"
"17-06-2018","10,821.85","10,830.20","10,837.00","10,701.20","1.10B","0.04%"
"10-06-2018","10,817.70","10,781.85","10,893.25","10,755.40","1.15B","0.46%"
"03-06-2018","10,767.65","10,765.95","10,818.00","10,550.90","1.02B","0.67%"
"27-05-2018","10,696.20","10,648.35","10,764.75","10,558.45","1.58B","0.86%"
"20-05-2018","10,605.15","10,616.70","10,628.05","10,417.80","1.32B","0.08%"
"13-05-2018","10,596.40","10,815.15","10,929.20","10,589.10","1.13B","-1.94%"
"06-05-2018","10,806.50","10,653.15","10,812.05","10,635.65","1.08B","1.77%"
"29-04-2018","10,618.25","10,705.75","10,784.65","10,601.60","799.09M","-0.69%"
"22-04-2018","10,692.30","10,592.80","10,719.80","10,514.95","1.27B","1.21%"
"15-04-2018","10,564.05","10,398.30","10,594.20","10,396.35","1.15B","0.80%"
"08-04-2018","10,480.60","10,333.70","10,519.90","10,328.50","1.21B","1.44%"
"01-04-2018","10,331.60","10,151.65","10,350.45","10,111.30","1.13B","2.15%"
"25-03-2018","10,113.70","9,989.15","10,207.90","9,958.55","858.36M","1.16%"
"18-03-2018","9,998.05","10,215.35","10,227.30","9,951.90","1.17B","-1.93%"
"11-03-2018","10,195.15","10,301.60","10,478.60","10,180.25","1.20B","-0.31%"
"04-03-2018","10,226.85","10,428.30","10,441.35","10,141.55","1.11B","-2.21%"
"25-02-2018","10,458.35","10,526.55","10,631.65","10,447.15","846.66M","-0.31%"
"18-02-2018","10,491.05","10,488.90","10,499.10","10,302.75","1.17B","0.37%"
"11-02-2018","10,452.30","10,518.20","10,618.10","10,434.05","867.58M","-0.03%"
"04-02-2018","10,454.95","10,604.30","10,702.75","10,276.30","1.22B","-2.84%"
"28-01-2018","10,760.60","11,079.35","11,171.55","10,736.10","1.34B","-2.79%"
"21-01-2018","11,069.65","10,883.20","11,110.10","10,881.40","1.16B","1.61%"
"14-01-2018","10,894.70","10,718.50","10,906.85","10,666.75","1.19B","2.00%"
"07-01-2018","10,681.25","10,591.70","10,690.40","10,588.55","906.60M","1.16%"
"31-12-2017","10,558.85","10,531.70","10,566.10","10,404.65","831.87M","0.27%"
"24-12-2017","10,530.70","10,512.30","10,552.40","10,460.45","768.77M","0.36%"
"17-12-2017","10,493.00","10,263.10","10,501.10","10,074.80","892.21M","1.55%"
"10-12-2017","10,333.25","10,310.50","10,373.10","10,141.55","941.85M","0.66%"
"03-12-2017","10,265.65","10,175.05","10,270.85","10,033.35","862.27M","1.42%"
"26-11-2017","10,121.80","10,361.05","10,409.55","10,108.55","1.01B","-2.58%"
"19-11-2017","10,389.70","10,287.20","10,404.50","10,261.50","796.94M","1.03%"
"12-11-2017","10,283.60","10,322.00","10,343.60","10,094.00","1.14B","-0.37%"
"05-11-2017","10,321.75","10,431.75","10,490.45","10,254.10","1.31B","-1.25%"
"29-10-2017","10,452.50","10,353.85","10,461.70","10,323.95","1.17B","1.25%"
"22-10-2017","10,323.05","10,176.65","10,366.15","10,124.50","1.83B","1.74%"
"15-10-2017","10,146.55","10,207.40","10,251.85","10,123.35","704.31M","-0.21%"
"08-10-2017","10,167.45","9,988.20","10,191.90","9,955.80","941.57M","1.88%"
"01-10-2017","9,979.70","9,893.30","9,989.35","9,831.05","683.05M","1.95%"
"24-09-2017","9,788.60","9,960.10","9,960.50","9,687.55","1.23B","-1.76%"
"17-09-2017","9,964.40","10,133.10","10,178.95","9,952.80","991.14M","-1.20%"
"10-09-2017","10,085.40","9,971.75","10,131.95","9,968.80","1.10B","1.52%"
"03-09-2017","9,934.80","9,984.15","9,988.40","9,861.00","813.99M","-0.40%"
"27-08-2017","9,974.40","9,907.15","9,983.45","9,783.75","1.01B","1.19%"
"20-08-2017","9,857.05","9,864.25","9,884.35","9,740.10","765.11M","0.20%"
"13-08-2017","9,837.40","9,755.75","9,947.80","9,752.10","885.47M","1.30%"
"06-08-2017","9,710.80","10,074.80","10,088.10","9,685.55","1.06B","-3.53%"
"30-07-2017","10,066.40","10,034.70","10,137.85","9,988.35","984.31M","0.52%"
"23-07-2017","10,014.50","9,936.80","10,114.85","9,919.60","1.07B","1.00%"
"16-07-2017","9,915.25","9,908.15","9,928.20","9,792.05","1.04B","0.29%"
"09-07-2017","9,886.35","9,719.30","9,913.30","9,646.45","725.44M","2.28%"
"02-07-2017","9,665.80","9,587.95","9,700.70","9,543.55","771.09M","1.52%"
"25-06-2017","9,520.90","9,594.05","9,615.40","9,448.75","839.73M","-0.56%"
"18-06-2017","9,574.95","9,626.40","9,698.85","9,565.30","844.54M","-0.14%"
"11-06-2017","9,588.05","9,646.70","9,654.15","9,560.80","863.13M","-0.83%"
"04-06-2017","9,668.25","9,656.30","9,709.30","9,608.15","771.80M","0.15%"
"28-05-2017","9,653.50","9,560.05","9,673.50","9,547.70","1.22B","0.61%"
"21-05-2017","9,595.10","9,480.25","9,604.90","9,341.65","1.18B","1.77%"
"14-05-2017","9,427.90","9,433.55","9,532.60","9,390.75","987.93M","0.29%"
"07-05-2017","9,400.90","9,311.45","9,450.65","9,297.95","809.01M","1.24%"
"30-04-2017","9,285.30","9,339.85","9,377.10","9,269.90","839.93M","-0.20%"
"23-04-2017","9,304.05","9,135.35","9,367.15","9,130.55","921.31M","2.02%"
"16-04-2017","9,119.40","9,144.75","9,217.90","9,075.15","826.54M","-0.34%"
"09-04-2017","9,150.80","9,225.60","9,246.40","9,144.95","684.68M","-0.52%"
"02-04-2017","9,198.30","9,220.60","9,273.90","9,188.10","721.83M","0.27%"
"26-03-2017","9,173.75","9,093.45","9,191.70","9,024.65","1.18B","0.72%"
"19-03-2017","9,108.00","9,166.95","9,167.60","9,019.30","1.24B","-0.57%"
"12-03-2017","9,160.05","9,091.65","9,218.40","9,060.50","1.04B","2.52%"
"05-03-2017","8,934.55","8,915.10","8,977.85","8,891.95","876.58M","0.42%"
"26-02-2017","8,897.55","8,943.70","8,992.50","8,860.10","1.15B","-0.47%"
"19-02-2017","8,939.50","8,818.55","8,982.15","8,809.80","997.67M","1.34%"
"12-02-2017","8,821.70","8,819.80","8,896.45","8,712.85","1.13B","0.32%"
"05-02-2017","8,793.55","8,785.45","8,822.10","8,715.00","1.09B","0.60%"
"29-01-2017","8,740.95","8,635.55","8,757.60","8,537.50","1.68B","1.15%"
"22-01-2017","8,641.25","8,329.60","8,672.70","8,327.20","971.13M","3.50%"
"15-01-2017","8,349.35","8,390.95","8,460.30","8,340.95","802.44M","-0.61%"
"08-01-2017","8,400.35","8,259.35","8,461.05","8,227.75","810.71M","1.90%"
"01-01-2017","8,243.80","8,210.10","8,306.85","8,133.80","697.32M","0.71%"
"25-12-2016","8,185.80","7,965.10","8,197.00","7,893.80","678.66M","2.51%"
"18-12-2016","7,985.75","8,126.00","8,132.50","7,942.05","624.57M","-1.89%"
"11-12-2016","8,139.45","8,230.65","8,230.65","8,121.95","847.00M","-1.48%"
"04-12-2016","8,261.75","8,088.75","8,274.95","8,056.85","725.52M","2.16%"
"27-11-2016","8,086.80","8,080.65","8,250.80","8,066.50","986.30M","-0.34%"
"20-11-2016","8,114.30","8,102.10","8,122.25","7,916.40","1.08B","0.50%"
"13-11-2016","8,074.10","8,284.85","8,288.55","8,048.30","1.01B","-2.68%"
"06-11-2016","8,296.30","8,535.75","8,598.45","8,002.25","1.25B","-1.63%"
"30-10-2016","8,433.75","8,653.15","8,669.60","8,400.25","737.76M","-2.36%"
"23-10-2016","8,638.00","8,709.85","8,736.95","8,550.25","1.02B","-0.63%"
"16-10-2016","8,693.05","8,612.95","8,727.00","8,506.15","925.65M","1.28%"
"09-10-2016","8,583.40","8,735.35","8,745.80","8,541.35","498.50M","-1.31%"
"02-10-2016","8,697.60","8,666.15","8,806.95","8,635.00","817.33M","1.00%"
"25-09-2016","8,611.15","8,807.90","8,809.55","8,555.20","1.07B","-2.50%"
"18-09-2016","8,831.55","8,788.45","8,893.35","8,757.30","799.73M","0.59%"
"11-09-2016","8,779.85","8,732.95","8,847.65","8,688.90","804.11M","-0.98%"
"04-09-2016","8,866.70","8,852.70","8,968.70","8,848.45","906.04M","0.65%"
"28-08-2016","8,809.65","8,583.75","8,824.10","8,543.75","1.11B","2.77%"
"21-08-2016","8,572.55","8,667.00","8,684.85","8,547.55","876.33M","-1.09%"
"14-08-2016","8,666.90","8,670.25","8,696.60","8,600.45","778.52M","-0.06%"
"07-08-2016","8,672.15","8,712.85","8,728.35","8,540.05","1.03B","-0.13%"
"31-07-2016","8,683.15","8,654.30","8,711.30","8,518.15","869.34M","0.52%"
"24-07-2016","8,638.50","8,519.95","8,674.70","8,517.20","906.65M","1.14%"
"17-07-2016","8,541.20","8,564.05","8,587.10","8,476.70","810.00M","0.00%"
"10-07-2016","8,541.40","8,413.35","8,594.80","8,407.05","932.57M","2.62%"
"03-07-2016","8,323.20","8,376.75","8,398.45","8,287.55","604.70M","-0.06%"
"26-06-2016","8,328.35","8,039.35","8,356.75","8,039.35","953.30M","2.96%"
"19-06-2016","8,088.60","8,115.75","8,285.60","7,927.05","920.84M","-1.00%"
"12-06-2016","8,170.20","8,102.25","8,213.20","8,063.90","866.78M","0.00%"
"05-06-2016","8,170.05","8,228.75","8,294.95","8,162.85","974.01M","-0.62%"
"29-05-2016","8,220.80","8,166.50","8,262.00","8,134.30","1.52B","0.79%"
"22-05-2016","8,156.65","7,813.95","8,164.20","7,715.80","1.05B","5.25%"
"15-05-2016","7,749.70","7,831.20","7,940.10","7,735.75","899.46M","-0.83%"
"08-05-2016","7,814.90","7,755.25","7,916.05","7,753.55","895.79M","1.05%"
"01-05-2016","7,733.45","7,822.70","7,890.25","7,678.35","908.48M","-1.48%"
"24-04-2016","7,849.80","7,894.80","7,992.00","7,788.70","1.13B","-0.63%"
"17-04-2016","7,899.30","7,908.15","7,978.45","7,842.75","821.45M","0.62%"
"10-04-2016","7,850.45","7,577.80","7,864.80","7,516.85","581.08M","3.91%"
"03-04-2016","7,555.20","7,733.15","7,764.45","7,526.70","930.56M","-2.05%"
"27-03-2016","7,713.05","7,741.00","7,777.60","7,582.25","1.29B","-0.04%"
"20-03-2016","7,716.50","7,619.20","7,728.20","7,617.70","624.00M","1.47%"
"13-03-2016","7,604.35","7,542.60","7,613.60","7,405.15","1.06B","1.25%"
"06-03-2016","7,510.20","7,486.40","7,547.10","7,424.30","954.04M","0.33%"
"28-02-2016","7,485.35","7,050.45","7,505.90","6,825.80","1.70B","6.48%"
"21-02-2016","7,029.75","7,208.85","7,252.40","6,961.40","1.07B","-2.51%"
"14-02-2016","7,210.75","7,057.35","7,226.85","6,960.65","1.35B","3.29%"
"07-02-2016","6,980.95","7,489.70","7,512.55","6,869.00","1.30B","-6.79%"
"31-01-2016","7,489.10","7,589.50","7,600.45","7,350.30","1.13B","-0.98%"
"24-01-2016","7,563.55","7,468.75","7,575.65","7,402.80","952.56M","1.90%"
"17-01-2016","7,422.45","7,420.35","7,470.90","7,241.50","1.15B","-0.21%"
"10-01-2016","7,437.80","7,527.45","7,605.10","7,425.80","996.35M","-2.15%"
"03-01-2016","7,601.35","7,924.55","7,937.55","7,556.60","797.34M","-4.54%"
"27-12-2015","7,963.20","7,863.20","7,972.55","7,863.00","573.91M","1.30%"
"20-12-2015","7,861.05","7,745.65","7,888.75","7,733.45","477.66M","1.28%"
"13-12-2015","7,761.95","7,558.20","7,852.90","7,551.05","829.70M","1.99%"
"06-12-2015","7,610.45","7,816.55","7,825.40","7,575.30","743.77M","-2.20%"
"29-11-2015","7,781.90","7,936.25","7,979.30","7,775.70","783.05M","-2.02%"
"22-11-2015","7,942.70","7,869.50","7,959.30","7,812.65","646.93M","1.10%"
"15-11-2015","7,856.55","7,732.95","7,906.95","7,714.15","744.94M","1.21%"
"08-11-2015","7,762.25","7,788.25","7,937.75","7,730.90","778.37M","-2.41%"
"01-11-2015","7,954.30","8,054.55","8,116.10","7,926.15","765.44M","-1.38%"
"25-10-2015","8,065.80","8,333.65","8,336.30","8,044.40","924.11M","-2.77%"
"18-10-2015","8,295.45","8,262.55","8,328.10","8,217.15","594.18M","0.70%"
"11-10-2015","8,238.15","8,231.50","8,246.40","8,088.60","832.43M","0.59%"
"04-10-2015","8,189.70","8,005.10","8,232.20","8,005.10","955.67M","3.00%"
"27-09-2015","7,950.90","7,892.80","8,008.25","7,691.20","767.59M","1.05%"
"20-09-2015","7,868.50","7,911.50","8,021.60","7,723.25","659.16M","-1.42%"
"13-09-2015","7,981.90","7,811.10","8,055.00","7,761.85","661.00M","2.47%"
"06-09-2015","7,789.30","7,685.85","7,864.85","7,539.50","844.01M","1.75%"
"30-08-2015","7,655.05","8,009.25","8,043.60","7,626.85","977.02M","-4.34%"
"23-08-2015","8,001.95","8,055.95","8,091.80","7,667.25","1.37B","-3.59%"
"16-08-2015","8,299.95","8,530.50","8,530.60","8,225.05","869.97M","-2.57%"
"09-08-2015","8,518.55","8,577.00","8,621.55","8,337.95","838.05M","-0.54%"
"02-08-2015","8,564.60","8,510.65","8,606.30","8,448.25","778.85M","0.37%"
"26-07-2015","8,532.85","8,492.10","8,548.95","8,321.75","897.78M","0.13%"
"19-07-2015","8,521.55","8,623.90","8,654.75","8,498.65","671.92M","-1.03%"
"12-07-2015","8,609.85","8,397.25","8,642.95","8,355.40","562.94M","2.98%"
"05-07-2015","8,360.55","8,386.15","8,561.35","8,315.40","718.75M","-1.47%"
"28-06-2015","8,484.90","8,247.05","8,497.75","8,195.65","641.97M","1.24%"
"21-06-2015","8,381.10","8,259.30","8,423.15","8,257.40","717.83M","1.90%"
"14-06-2015","8,224.95","7,986.60","8,250.80","7,944.85","722.97M","3.03%"
"07-06-2015","7,982.90","8,124.35","8,163.05","7,940.30","733.51M","-1.62%"
"31-05-2015","8,114.70","8,417.25","8,467.15","8,056.75","780.52M","-3.78%"
"24-05-2015","8,433.65","8,438.15","8,443.90","8,270.15","1.03B","-0.30%"
"17-05-2015","8,458.95","8,284.95","8,489.55","8,271.95","766.64M","2.38%"
"10-05-2015","8,262.35","8,243.20","8,332.75","8,089.80","824.45M","0.86%"
"03-05-2015","8,191.50","8,230.05","8,355.65","7,997.15","867.53M","0.12%"
"26-04-2015","8,181.50","8,330.55","8,334.45","8,144.75","798.19M","-1.49%"
"19-04-2015","8,305.25","8,618.80","8,619.95","8,273.35","1.09B","-3.49%"
"12-04-2015","8,606.00","8,801.75","8,844.80","8,596.70","596.19M","-1.99%"
"05-04-2015","8,780.35","8,615.80","8,787.40","8,573.75","758.13M","2.26%"
"29-03-2015","8,586.25","8,390.95","8,603.40","8,380.75","440.70M","2.94%"
"22-03-2015","8,341.40","8,591.55","8,627.75","8,269.15","970.58M","-2.68%"
"15-03-2015","8,570.90","8,656.75","8,788.20","8,553.00","860.71M","-0.89%"
"08-03-2015","8,647.75","8,891.15","8,891.30","8,631.75","871.31M","-3.24%"
"01-03-2015","8,937.75","8,953.85","9,119.20","8,849.35","829.17M","1.05%"
"22-02-2015","8,844.60","8,856.85","8,869.00","8,669.45","919.12M","0.12%"
"15-02-2015","8,833.60","8,831.40","8,913.45","8,793.40","716.37M","0.32%"
"08-02-2015","8,805.50","8,584.40","8,822.10","8,470.50","912.68M","1.67%"
"01-02-2015","8,661.05","8,802.50","8,840.80","8,645.55","982.04M","-1.68%"
"25-01-2015","8,808.90","8,871.35","8,996.60","8,775.10","922.65M","-0.30%"
"18-01-2015","8,835.60","8,550.05","8,866.40","8,531.50","857.75M","3.78%"
"11-01-2015","8,513.80","8,291.35","8,530.75","8,236.65","796.84M","2.77%"
"04-01-2015","8,284.50","8,407.95","8,445.60","8,065.45","751.45M","-1.32%"
"28-12-2014","8,395.45","8,214.70","8,410.60","8,214.70","402.76M","2.37%"
"21-12-2014","8,200.70","8,255.00","8,364.75","8,147.95","568.79M","-0.30%"
"14-12-2014","8,225.20","8,160.75","8,263.45","7,961.35","887.60M","0.01%"
"07-12-2014","8,224.10","8,538.65","8,546.35","8,216.30","718.69M","-3.68%"
"30-11-2014","8,538.30","8,605.10","8,626.95","8,504.65","729.40M","-0.58%"
"23-11-2014","8,588.25","8,490.95","8,617.00","8,429.45","956.01M","1.31%"
"16-11-2014","8,477.35","8,378.40","8,489.80","8,349.10","633.75M","1.04%"
"09-11-2014","8,389.90","8,337.80","8,415.05","8,304.45","652.13M","0.63%"
"02-11-2014","8,337.00","8,348.15","8,365.55","8,290.25","456.14M","0.18%"
"26-10-2014","8,322.20","8,064.35","8,330.75","7,985.65","787.03M","3.84%"
"19-10-2014","8,014.55","7,896.95","8,031.75","7,856.95","510.32M","3.02%"
"12-10-2014","7,779.70","7,831.00","7,928.00","7,723.85","735.41M","-1.02%"
"05-10-2014","7,859.95","7,897.40","7,972.35","7,815.75","550.81M","-1.08%"
"28-09-2014","7,945.55","7,978.45","8,030.90","7,923.85","351.41M","-0.29%"
"21-09-2014","7,968.85","8,084.45","8,159.90","7,841.80","808.23M","-1.88%"
"14-09-2014","8,121.45","8,070.35","8,160.90","7,925.15","626.39M","0.20%"
"07-09-2014","8,105.50","8,132.95","8,180.20","8,057.30","566.76M","0.23%"
"31-08-2014","8,086.85","7,990.35","8,141.90","7,984.00","692.21M","1.67%"
"24-08-2014","7,954.35","7,931.75","7,968.25","7,862.45","570.96M","0.52%"
"17-08-2014","7,913.20","7,785.25","7,929.05","7,779.20","603.97M","1.56%"
"10-08-2014","7,791.70","7,619.85","7,796.70","7,598.60","509.00M","2.95%"
"03-08-2014","7,568.55","7,639.55","7,752.45","7,540.10","616.86M","-0.45%"
"27-07-2014","7,602.60","7,792.90","7,799.90","7,593.90","684.57M","-2.41%"
"20-07-2014","7,790.45","7,701.65","7,840.95","7,674.00","619.15M","1.65%"
"13-07-2014","7,663.90","7,469.00","7,685.00","7,422.15","701.49M","2.74%"
"06-07-2014","7,459.60","7,780.40","7,808.85","7,447.20","968.90M","-3.77%"
"29-06-2014","7,751.60","7,534.05","7,758.00","7,531.60","674.88M","3.23%"
"22-06-2014","7,508.80","7,514.00","7,593.35","7,441.60","677.72M","-0.04%"
"15-06-2014","7,511.45","7,534.80","7,663.00","7,487.55","751.40M","-0.41%"
"08-06-2014","7,542.10","7,621.65","7,700.05","7,525.35","929.46M","-0.54%"
"01-06-2014","7,583.40","7,264.05","7,592.70","7,239.50","1.11B","4.89%"
"25-05-2014","7,229.95","7,428.75","7,504.00","7,118.45","1.17B","-1.86%"
"18-05-2014","7,367.10","7,276.85","7,381.00","7,193.55","1.28B","2.28%"
"11-05-2014","7,203.00","6,863.40","7,563.50","6,862.90","1.15B","5.02%"
"04-05-2014","6,858.80","6,681.65","6,871.35","6,638.55","575.37M","2.45%"
"27-04-2014","6,694.80","6,778.55","6,786.25","6,656.80","509.06M","-1.30%"
"20-04-2014","6,782.75","6,789.25","6,869.85","6,772.85","563.83M","0.05%"
"13-04-2014","6,779.40","6,792.70","6,813.40","6,665.15","374.46M","0.05%"
"06-04-2014","6,776.30","6,694.25","6,819.05","6,650.40","635.60M","1.22%"
"30-03-2014","6,694.35","6,723.15","6,776.75","6,662.40","924.47M","-0.02%"
"23-03-2014","6,695.90","6,510.50","6,702.60","6,510.50","1.01B","3.12%"
"16-03-2014","6,493.20","6,532.45","6,574.95","6,473.25","683.61M","-0.17%"
"09-03-2014","6,504.20","6,491.70","6,562.85","6,432.70","1.00B","-0.34%"
"02-03-2014","6,526.65","6,264.35","6,537.80","6,212.25","937.33M","3.98%"
"23-02-2014","6,276.95","6,140.95","6,282.70","6,130.80","653.40M","1.97%"
"16-02-2014","6,155.45","6,057.10","6,160.35","6,038.30","575.08M","1.77%"
"09-02-2014","6,048.35","6,072.80","6,106.60","5,984.60","715.99M","-0.24%"
"02-02-2014","6,063.20","6,058.80","6,079.95","5,933.30","852.21M","-0.43%"
"26-01-2014","6,089.50","6,186.30","6,188.55","6,027.25","876.06M","-2.83%"
"19-01-2014","6,266.75","6,261.75","6,355.60","6,243.35","681.68M","0.08%"
"12-01-2014","6,261.65","6,189.55","6,346.50","6,189.55","712.30M","1.46%"
"05-01-2014","6,171.45","6,220.85","6,239.10","6,139.60","713.80M","-0.64%"
"29-12-2013","6,211.15","6,336.40","6,358.30","6,171.25","571.46M","-1.63%"
"22-12-2013","6,313.80","6,267.20","6,324.90","6,259.45","518.01M","0.63%"
"15-12-2013","6,274.25","6,168.35","6,284.50","6,129.95","1.15B","1.72%"
"08-12-2013","6,168.40","6,415.00","6,415.25","6,161.40","907.08M","-1.46%"
"01-12-2013","6,259.90","6,171.15","6,300.55","6,149.90","833.57M","1.36%"
"24-11-2013","6,176.10","6,035.95","6,182.50","6,030.30","788.76M","3.01%"
"17-11-2013","5,995.45","6,111.05","6,212.40","5,972.80","753.29M","-1.00%"
"10-11-2013","6,056.15","6,110.40","6,141.65","5,972.45","617.32M","-1.38%"
"03-11-2013","6,140.75","6,282.15","6,304.75","6,120.95","657.02M","-2.64%"
"27-10-2013","6,307.20","6,155.10","6,332.60","6,079.20","952.52M","2.64%"
"20-10-2013","6,144.90","6,202.00","6,252.45","6,116.60","840.66M","-0.72%"
"13-10-2013","6,189.35","6,093.00","6,201.45","6,032.55","841.38M","1.53%"
"06-10-2013","6,096.20","5,889.05","6,107.60","5,825.85","847.39M","3.20%"
"29-09-2013","5,907.30","5,801.05","5,950.45","5,700.95","706.18M","1.27%"
"22-09-2013","5,833.20","5,945.80","5,989.40","5,811.10","959.72M","-2.98%"
"15-09-2013","6,012.10","5,930.30","6,142.50","5,798.15","1.14B","2.76%"
"08-09-2013","5,850.60","5,738.50","5,932.00","5,738.20","1.00B","3.00%"
"01-09-2013","5,680.40","5,480.25","5,688.60","5,318.90","1.23B","3.81%"
"25-08-2013","5,471.80","5,499.40","5,528.70","5,118.85","1.55B","0.00%"
"18-08-2013","5,471.75","5,497.55","5,504.10","5,254.05","1.27B","-0.66%"
"11-08-2013","5,507.85","5,606.70","5,754.55","5,496.05","890.45M","-1.04%"
"04-08-2013","5,565.65","5,682.40","5,721.00","5,486.85","863.33M","-1.98%"
"28-07-2013","5,677.90","5,869.95","5,886.00","5,649.00","1.03B","-3.54%"
"21-07-2013","5,886.20","6,009.75","6,093.35","5,869.50","805.19M","-2.37%"
"14-07-2013","6,029.20","5,991.20","6,066.85","5,910.95","794.00M","0.34%"
"07-07-2013","6,009.00","5,833.15","6,019.00","5,775.55","603.47M","2.40%"
"30-06-2013","5,867.90","5,834.10","5,904.35","5,760.40","726.56M","0.44%"
"23-06-2013","5,842.20","5,638.05","5,852.95","5,566.25","1.00B","3.08%"
"16-06-2013","5,667.65","5,820.40","5,863.40","5,616.85","721.05M","-2.42%"
"09-06-2013","5,808.40","5,907.90","5,931.65","5,683.10","687.88M","-1.23%"
"02-06-2013","5,881.00","5,997.35","6,011.00","5,869.50","569.32M","-1.75%"
"26-05-2013","5,985.95","5,989.40","6,133.75","5,975.55","744.39M","0.04%"
"19-05-2013","5,983.55","6,198.00","6,229.45","5,936.80","747.16M","-3.29%"
"12-05-2013","6,187.30","6,098.20","6,199.95","5,970.05","687.02M","1.52%"
"05-05-2013","6,094.75","5,944.90","6,105.30","5,928.45","590.17M","2.54%"
"28-04-2013","5,944.00","5,877.60","6,019.45","5,867.80","580.20M","1.24%"
"21-04-2013","5,871.45","5,789.85","5,924.60","5,789.80","608.22M","1.53%"
"14-04-2013","5,783.10","5,508.50","5,794.35","5,500.30","590.05M","4.60%"
"07-04-2013","5,528.55","5,550.50","5,610.65","5,477.20","637.92M","-0.44%"
"31-03-2013","5,553.25","5,697.35","5,754.60","5,534.70","616.96M","-2.28%"
"24-03-2013","5,682.55","5,707.30","5,718.40","5,604.85","486.55M","0.55%"
"17-03-2013","5,651.35","5,816.75","5,863.60","5,631.80","817.07M","-3.77%"
"10-03-2013","5,872.60","5,946.10","5,971.20","5,791.75","659.20M","-1.23%"
"03-03-2013","5,945.70","5,704.70","5,952.85","5,663.60","741.65M","3.95%"
"24-02-2013","5,719.70","5,870.55","5,878.40","5,671.90","967.03M","-2.23%"
"17-02-2013","5,850.30","5,888.65","5,971.00","5,835.80","667.07M","-0.63%"
"10-02-2013","5,887.40","5,920.05","5,969.50","5,853.90","676.36M","-0.27%"
"03-02-2013","5,903.50","6,025.20","6,038.50","5,883.65","786.04M","-1.59%"
"27-01-2013","5,998.90","6,082.10","6,111.80","5,983.20","722.68M","-1.25%"
"20-01-2013","6,074.65","6,085.75","6,101.30","6,007.85","729.69M","0.17%"
"13-01-2013","6,064.40","5,967.20","6,083.40","5,962.15","767.48M","1.90%"
"06-01-2013","5,951.30","6,042.15","6,042.15","5,940.60","607.61M","-1.08%"
"30-12-2012","6,016.15","5,901.20","6,020.75","5,897.15","471.99M","1.82%"
"23-12-2012","5,908.35","5,869.00","5,930.80","5,844.70","398.49M","1.04%"
"16-12-2012","5,847.70","5,860.50","5,939.40","5,823.15","672.96M","-0.54%"
"09-12-2012","5,879.60","5,916.05","5,965.15","5,839.15","617.83M","-0.47%"
"02-12-2012","5,907.40","5,878.25","5,949.85","5,838.90","651.97M","0.47%"
"25-11-2012","5,879.85","5,648.65","5,885.25","5,623.45","678.04M","4.50%"
"18-11-2012","5,626.60","5,577.30","5,643.35","5,548.35","498.76M","0.94%"
"11-11-2012","5,574.05","5,688.45","5,718.90","5,559.80","365.10M","-1.97%"
"04-11-2012","5,686.25","5,693.05","5,777.30","5,677.75","539.94M","-0.20%"
"28-10-2012","5,697.70","5,665.20","5,711.30","5,583.05","540.87M","0.59%"
"21-10-2012","5,664.30","5,667.60","5,721.55","5,641.75","444.88M","-0.35%"
"14-10-2012","5,684.25","5,674.25","5,722.50","5,633.90","603.44M","0.14%"
"07-10-2012","5,676.05","5,751.85","5,751.85","5,636.95","666.27M","-1.23%"
"30-09-2012","5,746.95","5,704.75","5,815.35","4,888.20","736.03M","0.77%"
"23-09-2012","5,703.30","5,691.95","5,735.15","5,638.65","1.13B","0.21%"
"16-09-2012","5,691.15","5,631.75","5,720.00","5,534.90","878.11M","2.03%"
